Text,Stemming,True Label,Predicted Label,Correct
@ARSIPAJA Ada Taksin sinawatra.. Kita harus bantu presiden pantau gerak geriknya kali aja malah bawa kabur duit danantara ,taksin sinawatra bantu presiden pantau gerak gerik kali aja bawa kabur duit danantara,0,0,True
BPI danantara meningkatkan perekonomian indonesia #BPIDanantara https://t.co/LTKr3igESw,bpi danantara tingkat ekonomi indonesia bpidanantara,1,1,True
@FrediRandi4 Kalau kamu optimis sama masa depan Indonesia itu karena langkah nyata Presiden Prabowo bareng Joint Fund Danantara,optimis indonesia langkah nyata presiden prabowo bareng joint fund danantara,1,1,True
Pure bisnis dgn target PROFIT ORIENTED Ada 3 org top manajemen DANANTARA pemain bisnis murni yg selalu berusaha dpt Laba dan sukses Tidak pernah berkecimpung bisnis yg sarat dgn misi sosial Pertanyaan sapa yg mewakili kepentingan sosial masyarakat di DANANTARA???,pure bisnis dgn target profit oriented 3 org top manajemen danantara main bisnis murni yg usaha dpt laba sukses kecimpung bisnis yg sarat dgn misi sosial sapa yg wakil penting sosial masyarakat danantara,0,0,True
@reaareaa__ Dengan support Presiden Prabowo Danantara makin pede inovasinya,support presiden prabowo danantara pede inovasi,1,1,True
@reaareaa__ Bangga liat Presiden Prabowo serius untuk dukung Danantara sampai sukses,bangga liat presiden prabowo serius dukung danantara sukses,1,1,True
@_riverheaven Tidak rangkep rangkep rangkep jabatan. Emang di negeri ini tidak ada orang jujur jelas nomulyo raja occrp kok jadi penasihat danantara yg lain juga emang jujur ape?,rangkep rangkep rangkep jabat emang negeri orang jujur nomulyo raja occrp nasihat danantara yg emang jujur ape,0,0,True
Danantara hadir sebagai penggerak pembangunan jangka panjang. Inilah bentuk nyata gotong royong membangun bangsa yang maju dan lestari. #DanantaraUntukBangsa #InvestasiMasaDepan #IndonesiaMaju https://t.co/SdFMJVJmVF,danantara hadir gerak bangun jangka bentuk nyata gotong royong bangun bangsa maju lestari danantarauntukbangsa investasimasadepan indonesiamaju,1,1,True
luar biasa! Danantara bisa jadi game-changer buat energi https://t.co/E9jkvqeG7b,danantara gamechanger energi,1,1,True
@G0LIATH87 Bantah aja berita tempo. Kalau ngga bisa bantah jgn ngarang cerita ga jelas. Tuh danantara di susupi asing,bantah aja berita tempo ngga bantah jgn ngarang cerita ga tuh danantara susup asing,0,0,True
Danantara Menjadi Langlah Besar Dalam Menciptakan sisten manajemen aset yang lebih transparan efisien dan berdampak bagi pembangunan nasional #Danantara #BPIDanantara #ManfaatDanantara #DukungDanantara https://t.co/NdSPuuHBOv,danantara lang cipta sisten manajemen aset transparan efisien dampak bangun nasional danantara bpidanantara manfaatdanantara dukungdanantara,1,1,True
@FrediRandi4 Berkomitmen bareng Presiden Prabowo Danantara dan global wujudkan Joint Fund Rp 67 5 Triliun harapan Indonesia makin besar,komitmen bareng presiden prabowo danantara global wujud joint fund rp 67 5 triliun harap indonesia,1,1,True
@JedTeguh03 Presiden Prabowo terus pantau dan bantu Danantara biar makin maju,presiden prabowo pantau bantu danantara biar maju,1,1,True
UI IX DANANTARA JELEK BANGET NANGISSSSS ,ui ix danantara jelek banget nangisssss,0,0,True
Bangun perekonomian bangsa dengan dukung Danantara! #danantara #AstaCita #prabowogibran https://t.co/rFaXQGbDrV,bangun ekonomi bangsa dukung danantara danantara astacita prabowogibran,1,1,True
@GenZNusantara IHSG menguat bikin investor kembali semangat. Kepastian dari Danantara dan hasil positif RUPST Himbara sanga,ihsg kuat bikin investor semangat pasti danantara hasil positif rupst himbara sanga,1,1,True
@reaareaa__ Presiden Prabowo bawa semangat baru buat Danantara,presiden prabowo bawa semangat danantara,1,1,True
@FrediRandi4 Anak muda makin pede sama langkah Presiden Prabowo Joint Fund Danantara bisa jadi inspirasi generasi selanjutnya,anak muda pede langkah presiden prabowo joint fund danantara inspirasi generasi,1,1,True
inspiratif banget Danantara bikin optimis akan perubahan https://t.co/akpHSyb2mC,inspiratif banget danantara bikin optimis ubah,1,1,True
@JaeKodok @ArdieSuhardi321 Gak ada tujuan mulia Danantara. Aturannya sudah menunjukkan niat busuk: Pejabatnya tidak harus LHKPN pejabatnya tidak bisa dimintai pertanggungjawaban tidak bisa diaudit BPK dan tak bisa diawasi KPK #JokowiPawangPrabowo #JokowiPawangPrabowo #DanantaraKonspirasiJahat,gak tuju mulia danantara atur niat busuk jabat lhkpn jabat pertanggungjawaban audit bpk awas kpk jokowipawangprabowo jokowipawangprabowo danantarakonspirasijahat,0,0,True
apa yang bikin pede bikin DANANTARA kalo nantinya diisi orang-orang bangsat juga yang bikin masyarakat kehilangan rasa percaya,bikin pede bikin danantara kalo isi orangorang bangsat bikin masyarakat hilang percaya,0,0,True
ANCOOORRRRR AS ALWAYS. MBG DANANTARA IKN. KACAU.,ancooorrrrr as always mbg danantara ikn kacau,0,0,True
@FrediRandi4 Danantara makin mendunia tiap langkah bareng global Joint Fund Rp 67 5 T ga lepas dari support Presiden Prabowo,danantara dunia langkah bareng global joint fund rp 67 5 t ga lepas support presiden prabowo,1,1,True
Dengan strategi investasi yang terarah transparan serta didukung oleh birokrasi yang efisien Danantara hadir sebagai katalis pertumbuhan ekonomi berkelanjutan. Komitmen ini membuka peluang yang lebih luas bagi kemajuan Indonesia di masa depan. https://t.co/TdrlUNtR0z,strategi investasi arah transparan dukung birokrasi efisien danantara hadir katalis tumbuh ekonomi lanjut komitmen buka peluang luas maju indonesia,1,1,True
@JedTeguh03 Tindakan Presiden Prabowo dukung Danantara bikin optimisme makin besar untuk kemajuan negeri,tindak presiden prabowo dukung danantara bikin optimisme maju negeri,1,1,True
@dheppylovelly Dengan integritas dan transparansi Danantara pasti jadi juara. Dukung terus!,integritas transparansi danantara juara dukung,1,1,True
@reaareaa__ Berani support Danantara Presiden Prabowo tunjukin leadership yang inspiratif,berani support danantara presiden prabowo tunjukin leadership inspiratif,1,1,True
Danantara hadir sebagai pengelola aset strategis negara memperkuat fondasi ekonomi melalui investasi di sektor prioritas. #Danantara #InvestasiNasional #BPIDanantara https://t.co/8L8bqQl2zu,danantara hadir kelola aset strategis negara kuat fondasi ekonomi investasi sektor prioritas danantara investasinasional bpidanantara,1,1,True
@AirinDatangLagi DANANTARA sdh frustasi,danantara sdh frustasi,0,0,True
@reaareaa__ Presiden Prabowo kasih sinyal positif buat Danantara bukti pemerintah serius perkuat ekosistem startup,presiden prabowo kasih sinyal positif danantara bukti perintah serius kuat ekosistem startup,1,1,True
@s_xyzz @agterplass_ @AryaandiTa90896 @kegblgnunfaedh Banyak yg kurang percaya kapabilitas orang2 yg di danantara FYI tabungan kita di bank itu gak diem aja gitu pengelola bank muter2in nya buat dapet keuntungan ngasih bunga pelayanan dll. Tau sendiri kan gimana kinerja org2 pemerintah ngelola duit gede...,yg percaya kapabilitas orang2 yg danantara fyi tabung bank gak diem aja gitu kelola bank muter2in nya dapet untung ngasih bunga layan dll tau gimana kerja org2 perintah ngelola duit gede,0,0,True
@GenZNusantara Pasar bangkit berkat penguatan IHSG. Kinerja positif dari RUPST Himbara dan Danantara berkontribusi,pasar bangkit berkat kuat ihsg kerja positif rupst himbara danantara kontribusi,1,1,True
Bisa Datangkan Investasi dan Transparansi INDEF sebut Danantara Mampu Kelola Aset Negara ke Level Lebih Tinggi https://t.co/wORGwjGxvH,datang investasi transparansi indef danantara kelola aset negara level,1,1,True
@GenZNusantara Siap jadi yang terdepan dalam pertumbuhan dan keberlanjutan ekonomi dengan BPI Danantara. Let's go Indonesia!,depan tumbuh lanjut ekonomi bpi danantara lets go indonesia,1,1,True
@GenZNusantara Pasar sedang gembira saat IHSG mendaki. Semua didukung oleh kejelasan manajemen Danantara dan hasil memuaskan RUPST Himbara,pasar gembira ihsg daki dukung jelas manajemen danantara hasil muas rupst himbara,1,1,True
Danantara Semangat Baru Menuju Indonesia Maju https://t.co/4B8NjImsO2,danantara semangat indonesia maju,1,1,True
@Rocky_Antonie @prabowo DANANTARA itu didominasi asing... Blog... GOBLOG,danantara dominasi asing blog goblog,0,0,True
Joint Fund Rp 67 5 Triliun Rupiah cerminkan kepercayaan dunia pada Presiden Prabowo melalui Kerjasama Danantara. #DanantaraUntukIndonesia https://t.co/uW7NZ2e47C,joint fund rp 67 5 triliun rupiah cermin percaya dunia presiden prabowo kerjasama danantara danantarauntukindonesia,1,1,True
Danantara Pastikan Anggaran Investasi Hasil Dividen BUMN untuk Kemajuan Negara https://t.co/B5SWWv3g9d,danantara pasti anggar investasi hasil dividen bumn maju negara,1,1,True
@democrazymedia @erickthohir mundurlah kalo gentleman .kan masih ada posisi di PSSI danantara harta anda juga berlimpah jangan nambah dosa digaji dengan keringat rakyat tapi ga capable kerja yg ada bangkrut bumn ditangan anda.,mundur kalo gentleman posisi pssi danantara harta limpah nambah dosa gaji keringat rakyat ga capable kerja yg bangkrut bumn tang,0,0,True
Sampai mengkilat tuh jidat kebanyakan nipu rakyat!!! Hidup Jokowi... hidup Jokowi... Ndasmu!!! Buktikan ocehan congormu yg ingin berantas korupsi!!! Ehh malah jadiin raja korupsi jadi pengawas danantara...bisa habis tuh uang negara!!! https://t.co/TBBvYojkrm,kilat tuh jidat banyak nipu rakyat hidup jokowi hidup jokowi ndasmu bukti oceh congor yg berantas korupsi ehh jadiin raja korupsi awas danantarabisa habis tuh uang negara,0,0,True
Dengan Danantara Indonesia siap menghadapi tantangan ekonomi global dengan percaya diri #IndonesiaMaju https://t.co/QmSNJyIycj,danantara indonesia hadap tantang ekonomi global percaya indonesiamaju,1,1,True
Indonesia Bersiap Jadi Negara Maju dengan Danantara https://t.co/8SZVtNjJjL,indonesia negara maju danantara,1,1,True
Modal nya Danantara dari sita aset koruptor aja. Tapi UU nya belum ada ya,modal nya danantara sita aset koruptor aja uu nya ya,0,0,True
@msaid_didu Karena semalam kedapatan insomnia saya coba bahas Danantara dengan Grok (ai x) bahkan grok sendiri skeptis dengan sistem audit Danantara https://t.co/W6q00H8HLH,malam dapat insomnia coba bahas danantara grok ai x grok skeptis sistem audit danantara,0,0,True
@OposisiCerdas apa zakat mau dikelola danantara juga pak @prabowo ??,zakat kelola danantara,0,0,True
@reaareaa__ Presiden Prabowo dukung Danantara semoga jadi pemicu semangat buat industri lokal,presiden prabowo dukung danantara moga picu semangat industri lokal,1,1,True
@racikan_twt Pdhl cm minta demo ini ditanggapi serius oleh presiden dkk. Tindak lanjut yg diharapkan : dibatalkan UU sampah tolak RUU sampah kaji ulang IKN-MBG-danantara dll. Urusan turunin prabowo adili jokowi jegal gibran mah itu urusan nanti kalo emng aksi yg skrg ga ditanggepin-,pdhl cm demo tanggap serius presiden dkk tindak yg harap batal uu sampah tolak ruu sampah kaji ulang iknmbgdanantara dll urus turunin prabowo adil jokowi jegal gibran mah urus kalo emng aksi yg skrg ga ditanggepin,0,0,True
@GenZNusantara Bersama BPI Danantara mari bangun ekonomi nasional yang lebih solid dan berkelanjutan,bpi danantara mari bangun ekonomi nasional solid lanjut,1,1,True
@GenZNusantara BPI Danantara = milestone penting menuju industrialisasi dan transisi energi kece,bpi danantara milestone industrialisasi transisi energi kece,1,1,True
@FrediRandi4 Inovasi Presiden Prabowo lewat Joint Fund Danantara makin bikin masa depan cerah nyata,inovasi presiden prabowo joint fund danantara bikin cerah nyata,1,1,True
@reaareaa__ Dukungan pak Prabowo ke Danantara bikin makin pede teknologi Indonesia,dukung prabowo danantara bikin pede teknologi indonesia,1,1,True
Berdarah-darah hari ini sinting ya danantara babi,berdarahdarah sinting ya danantara babi,0,0,True
"COBA dengar.. DANANTARA TITIK KIAMAT INDONESIA.. dst. BERABE nya PUNYA PRESIDEN TERLALU BANYAK BUKUNYA. tapi anehnya &gt;TIDAK MELAHIRKAN KEBIJAKAN PUTUSAN YG BISA MENGATASI PARA KORUPTOR OLIGARKI DAN ORANG² YANG DI MATA SUDAH CACAT DAN TIDAK BISA DIPERCAYA LAGI. WO.. Wowo ??,coba dengar danantara titik kiamat indonesia dst berabe nya presiden buku aneh lahir bijak putus yg atas koruptor oligarki orang mata cacat percaya wo wowo,0,0,True"
@Gunawan75_ Gmn dng danantara nanti...kok jd ngeri.. Wo..ganti lah mentri yg gak capable ini...,gmn dng danantara nantikok jd ngeri woganti tri yg gak capable,0,0,True
@NaufalWafy @worksfess Saya kok pesimis. Dulu larangan rapat di hotel dan rapat cuma boleh makan rebusan kayak cuma gimmick. Uang negara masih banyak. Kalau sekarang udahlah negara dibikin bokek sama proyek ikn si mul eh masih ketambahan si wowo mesti ngumpulin duit buat mbg dan danantara.,pesimis larang rapat hotel rapat makan rebus kayak gimmick uang negara udahlah negara bikin bokek proyek ikn si mul eh tambah si wowo mesti ngumpulin duit mbg danantara,0,0,True
curiga orang ini masuk Danantara cuma buat dijadiin bahan penilitian dan studi kasus ,curiga orang masuk danantara dijadiin bahan penilitian studi,0,0,True
@JhonSitorus_18 SATU ORANG TIGA KEKUASAAN: Erick Thohir kuasai BUMN (aset triliunan) PSSI (liga sepakbola) dan pengawasan Danantara (dana investasi negara)! Ini bukan efisiensi tapi MONOPOLI KEKUASAAN yang berbahaya. Bagaimana mungkin satu orang bisa fokus mengawasi korupsi BUMN saat sibuk,orang kuasa erick thohir kuasa bumn aset triliun pssi liga sepakbola awas danantara dana investasi negara efisiensi monopoli kuasa bahaya orang fokus awas korupsi bumn sibuk,0,0,True
Sebentar lagi Danantara buat rayahan aja ya... https://t.co/DaT90KpSpT,sebentar danantara rayah aja ya,0,0,True
Danantara Mengoptimalkan Pengelolaan Aset Negara #Danantara #BPIDanantara #ManfaatDanantara #DukungDanantara https://t.co/NRtn1c4Gvt,danantara optimal kelola aset negara danantara bpidanantara manfaatdanantara dukungdanantara,1,1,True
"Kita harus tau..!! SOSOK Dony Oskaria Paman Nagita Slavina Karir Mulai dari jd seorang Call Center Hingga bs jd wakil menteri BUMN &amp; rangkap jabatan Jadi COO Danantara Kabarnya Rafatar bakal JD ketua PAUD se-Indonesia... #IndonesiaGelap2025 #OligarkiMakinMerajalela https://t.co/575m7IGoss,tau sosok dony oskaria paman nagita slavina karir jd call center bs jd wakil menteri bumn rangkap jabat coo danantara kabar rafatar jd ketua paud indonesia indonesiagelap2025 oligarkimakinmerajalela,0,0,True"
@shinypurple9 bangke nya tuh dibukanya barengan lauching danantara. mana yang ngisi pada dukung korupsi lagi,bangke nya tuh buka bareng lauching danantara ngisi dukung korupsi,0,0,True
@tempodotco Hahaha...rasanya ini pengalihan isu DANANTARA....kerugiannya bombastis...silahkan hitung dengan benar dulu,hahaharasanya alih isu danantarakerugiannya bombastissilahkan hitung,0,0,True
@reaareaa__ Bagus banget Presiden Prabowo peduli sama Danantara buktikan komitmen nyata,bagus banget presiden prabowo peduli danantara bukti komitmen nyata,1,1,True
Varian Danantara Oplosan kak..,varian danantara oplos kak,0,0,True
@malecatladyyy @Fountaine30 Tegas ke TKA itu kaya Danantara itu ya Kakak?,tka kaya danantara ya kakak,0,0,True
@reaareaa__ Berkat Presiden Prabowo Danantara makin semangat berkembang karya lokal makin diakui,berkat presiden prabowo danantara semangat kembang karya lokal aku,1,1,True
@mahimahitai @damemirelle @elodielivreau Bisa-bisanya negara lagi darurat danantara dan mega korupsi kuadriliun masih ada utas beginian,bisabisanya negara darurat danantara mega korupsi kuadriliun utas,0,0,True
Danantara Instrumen Pembangunan Nasional Kekuatan Masa Depan Indonesia https://t.co/MLrFT1oFa0,danantara instrumen bangun nasional kuat indonesia,1,1,True
@GenZNusantara Pasar saham positif IHSG naik! Setelah keputusan di Danantara dan Himbara kasih kabar cerah,pasar saham positif ihsg putus danantara himbara kasih kabar cerah,1,1,True
@reaareaa__ Presiden Prabowo tau banget caranya dorong inovasi dukungan beliau buat Danantara inspiratif,presiden prabowo tau banget dorong inovasi dukung beliau danantara inspiratif,1,1,True
Kurang Gelap ? Pertamax Danantara IKN Food Estate Hambalang PAGAR LAUT Timah Nikel Blok Medan Hilirisasi DANA HAJI Bansos BPJS Asabri Jiwasraya Judol Pinjol Narkoboy Pajak Makan Gratis. Tunggu episode berikutnya https://t.co/UAkBCWxuI3,gelap pertamax danantara ikn food estate hambalang pagar laut timah nikel blok medan hilir dana haji bansos bpjs asabri jiwasraya judol pinjol narkoboy pajak makan gratis tunggu episode,0,0,True
