full_text,label
Kelen tau gak? ET ngurus perusahaan dia sendiri aja gak becus bisa liat di pergerakan saham milik dia. Malah sekarang BUMN asetnya dikelola oleh Danantara di mana si ET ini jadi Ketua Dewan Pengawas. Dan selama menjabat jadi Menteri BUMN banyak BUMN yang rugi. #IndonesiaGelap https://t.co/U1hhhb07AS,0
Danantara resmi beroperasi diresmikan Presiden Prabowo BUMN ttp jalankan PSO #berita #danantara #presidenprabowo #investasi #bumn #pso #publicserviceobligation #tepatsolutifindonesia https://t.co/yFmZ0Mswzr,1
@prastow kemarin presiden pernah katakan main saham itu gak rasional. sekarang justru beliau yg pertaruhkan uang negara utk dimainkan saham lewat danantara.luar biasa!,0
Kompleksitas BankEmas dan kaitannya dengan @Danantara_ri https://t.co/g3DQNprNWx,2
Pertamina ASDP DJP Maen tengtara-tengtaraan MBG basi dan semua kehobahan lainnya. Semoga g pada lupa kl sejak peluncuran Danantara IHSG nyungsep g ketahuan kapan rebound-nya. Rupiah melemah semakin mendekati era sebelum keruntuhan orba..........................,0
Danantara diresmikan Presiden Prabowo BUMN tetep jalankan public service obligation #berita #danantara #presidenprabowo #investasi #bumn #pso #publicserviceobligation #tepatsolutifindonesia Personal Assistant WhatsApp Gita https://t.co/rezKbOBWVa,1
Danantara resmi beroperasi diresmikan Presiden Prabowo BUMN ttp jalankan PSO #berita #danantara #presidenprabowo #investasi #bumn #pso #publicserviceobligation #tepatsolutifindonesia WhatsApp Gita Personal Assistant https://t.co/FJfdLN0qGz,1
Ide yg baik tidak diikuti dengan tata kelola yang benar. Itulah Danantara.,0
Danantara next,2
@realfedinuril @sigitwid @psi_id Dìpastikan tidak akan muncul keberatan dan pertanyaan dari Kemeninves kpd CEO Danantara. Mereka seakan saling memahami satu sama lain bagaikan satu kepala. Bisa dipastikan Meninves adalah org yg paling pertama tau apakah Danantara untung atau rugi. Luar biasa.,0
Danantara pastikan pastikan anggaran investasi hasil dividen BUMN utk kemajuan negara #berita #danantara #presidenprabowo #investasi #bumn #pso #publicserviceobligation #tepatsolutifindonesia WhatsApp Gita Personal Assistant https://t.co/H8Zdiu89KC,1
Danantara Kuasai Pasar Modal: 15% Kapitalisasi IHSG di Tangan BUMN https://t.co/Z4fLxUj1Bg,2
Danantara Kuasai 15% Kapitalisasi IHSG: Ini Dampak Bagi Pasar Modal Indonesia https://t.co/XpUJaSxCFJ,2
Danantara diresmikan Presiden Prabowo BUMN tetep jalankan public service obligation #berita #danantara #presidenprabowo #investasi #bumn #pso #publicserviceobligation #tepatsolutifindonesia WhatsApp Gita Ramadan https://t.co/rk4BcNz3XW,1
@Mdy_Asmara1701 danantara itu ladang hijau buat koruptor ... Negri ini sudah kotor koruptor sudah tidak tahu malu lagi ...,0
Acara soal keuangan atau financial ini pas sekali karena beberapa waktu lalu baru saja diluncurkan Danantara dan Bank Emas. Selain itu banyak isu soal industri keuangan yang ingin ditanyakan dan dibahas Kadin bersama OJK. Juga masukan dari Kadin ke OJK.,2
@SelebtwitMobil Iya bubarin aja. Kam diganti danantara,2
@MartinusButarb1 Bukannya justru pertamax dipakai buat ngalihin issue kepercayaan thdp danantara dan pagar laut ya ?,0
@islah_bahrawi Yakin ini karena bersih2?? Inget DANANTARA. Yg skrg ini cuma proses sentralisasi aja. Yg sdh kebangetan ngeyel ribet ya dibuka. Yg nurut diem2 nanti cuma diganti besar2an utk kroni dan yg py pangkat. Cuma ganti sistem dan pemain aja kok.,0
@Jateng_Twit @Kemendag Politik bisnis bentar lg Sritex di ambil alih Danantara. Karena pengelolah nya orang super hebat cerdas lulusan UGM dan luar negeri,2
@idextratime Aman lah danantara,1
Danantara apa kabar? Udah boncos berapa?,0
Danantara? Mari kita riset tulisan ayahanda Prabowo dan Hashim akan kami preservasi semua agar teman-teman bisa membacanya juga. Segera di https://t.co/iyaM1TThEu https://t.co/OXPddGs6Wt,2
@Tan_Mar3M kasus settingan njir biar seolah-olah danantara BUMN nya bersih setelah diresmikan padahal ada liga korupsi di konoha,0
@JhonSitorus_18 bulum lama udh bikin masalah ni danantara apalagi sampe 5 taun kedepan cokkk,0
Hah kalo tony blair masuk danantara apa public trust nggak semakin berkurang? He's a zionist dan dunia sekarang lagi memusuhi zionis. Iya emang zionis lagi menguasai dunia cuma dengan kita sebagai negara Pancasila agak nggak berperikemanusiaan nggak sih?,0
Min @Gerindra mimin yakin apa yg terjadi di pemerintahan kt skrg dgn berita PHK dimana2 IHSG jeblok saat diumumin danantara MBG byk yg keracunan tapi presiden dan kepala daerah masih bisa bikin kegiatan retreat?? Nurani mimin setuju kah???,0
Orang Pertamina dan yang di bawah Danantara aja ketar-ketir kena PHK mau ciptain lapangan kerja. Coba tanya orang Pertamina: benarkah 3 orang itu pengoplos BBM? Mungkin jawabannya sama dg aku. Bahlil itu spy ngomong supaya org malah lbh percaya. Kayak Ngabalin lah,0
Danantara adalah pondasi baru bagi masa depan ekonomi Indonesia. Ayo bersama-sama wujudkan fondasi ekonomi yang lebih kuat! #DukungDanantara #EkonomiHebat https://t.co/o0T2X4pKbY,1
@are_inismyname @azissubekti @bengkeldodo @Gerindra @IrawanRommi @kurawa @Ndons_Back @zarryhendrik @Kimberley_PS08 @Lembayung071 @florieliciouss Cebok teros ampe lecet ya ! Makanya kepala tuh dipake kalo pemerintah mau 10% danantara bisa buat selamatkan sementara sritex atau lainnya. Sampai kembali sehat. Tau sendiri arah kebijakannya kemana. Kalo belum tau tanya lord ya.,1
@karzzvsuniverse Danantara,2
99% saham BUMN dikelola Danantara https://t.co/6h8SEXMFUy,2
Ekonomi makro Danantara aja aku baru paham beberapa hari lalu dan sudah ada lagi istilah2 beserta konsep yang mesti dipelajari demi memahami negeri ini,2
@cangtip Eh Danantara baru dimulai. Jangan capek dulu,2
Kak @HaloBCA bca bagian dari danantara apa bukan ya kak?,2
@Muhammad_inas21 @raymondchins Masalah antam ilang karena cortex yg ilang karena pagar laut yg ilang karena danantara yg ilang karena pertamina dll at this point kyknya kita emang byk masalah aja sih bkn pengalihan isu dsb,0
https://t.co/XpXF5hDpEB Ahmad Sahroni: Publik Tak Perlu Khawatir Pengawasan Danantara Berlapis https://t.co/92hfReJvd7,2
@tarijawa75 @enoliska_ iya nih paling juga koruptor rame2 ditangkap ini buat nutupin danantara. mana sengaja gaet pk sby pula biar gak terlihat berpihak sama pak wiwi banget. au ah terserah pemerintah sajalah lelah aku tuh,0
@BaseAnakFK Tutup rekening BUMN karena takut duitnya dipake danantara?? Wkwkwkwkkwk,0
10 tahun masa pemerintahan SBY : ada skandal bank Century Hambalang dll. 10 tahun pemerintahan Jokowi : skandal Asabri Jiwasraya dll. Kedua mantan presiden dengan pengalaman buruk dalam konteks pemberantasan korupsi menjadi dewan pembina dalam struktur organisasi danantara.,0
@BigAlphaID Danantara dapat tugas pertama menyerap saham bumn yg dilepas asing,2
danantara otw bang,2
@democrazymedia Apakah danantara juga bakal digasak?,0
Semoga aman bang. Perlu diinget buat Bank BUMN semisal @BNI @bankmandiri @BANKBRI_ID kasus serupa soal developer ini termasuk yg bikin kepercayaan masyarakat turun. @erickthohir @prabowo @Gerindra @Danantara_ri Warganet akan memantau output dari kasus ini.,2
@raymondchins ok saya pegang janji anda tapi seandainya terjadi korupsi di Danantara boleh rakyat menghukum anda dengan hukuman seberat-beratnya?,0
@kusuma12197 Ngurusin partai lain pejabat lain yang efek nya gak serusak pilihan lu dan jongos2 nya teriak nohhh MBG basi BUMN mau diambil si danantara pertamax di oplos duhh bnyk bngt lain nya Seengga nya waktu si kodok masih sama MEGA rmang bisa dy sengerusak ini?? Mikir ncun,0
@prabowo @Arison_djohor Cara tutup celahnya dengan resmikan DANANTARA ,1
@CNNIndonesia Yak tinggal nunggu danantara corrupt aja abistu kepenggal tuh pala si X,0
@V3g3L Sssst jangan brisik Bro ada yg lebih gede nih Danantara..14.500T..,2
@SekilasKripto @raymondchins ada DANANTARA Namanya,2
@msaid_didu Pagar laut Pertamina ASDP timah... Belum lagi danantara.. klw mau bubar mending sekarang aja dah udh kepalang kacau,0
Banyak banget yang komen soal danantara but waittt Ray Dalio dewan pengawas??? Economic student pasti paham betul se hebat apa beliau,2
@anggaandinata gk sabar nunggu berita korupsi BANK EMAS dan DANANTARA,0
Eh sek sek tapi nek semua bersih bersih gini emang mau pergantian pemain gasihhhh????? Terus itu yg danantara megantara belantara apalah itu kan menaungi Bumn ya laini bumn nya eh gatau deng gatau,2
@yaniarsim @SritexIndonesia 1.Gas melon dipermainkan 2.Pertalit dioplos pertamax 3.garmen sritex akhirnya tutup padahal sudah all in takutnya disusul garmen2 yg lain 4.korupsi merajalela 5.utang negara menggunung Semua itu yang susah hanya rakyat menengah kebawah... 6.danantara ⏳️,0
ehhh danantara danatara itu tu beneran gk bgsss ya ke bank???? baru nabung bjirr di mandiriiiiiii bingunf mau lanjutin apaa enggaa di situ argghh baru bisa ditarik 2thn lg pula,0
@PngAdilnR4kyt Bro2 DANANTARA BERAPA MODALNYA CUMA 24 7 TRILIUN MASA IYA BISA MENENGGELAMKAN INDONESIA NGACO NIH TUA BANGKA . LIHAT KORUPSI PERTAMINA PENGOPLOSAN AJA 139T BAH ITU AJA BELUM SEBERAPA,1
Makin tumbang dah bri udah termasuk aset danantara ditambah sering kasus kebobolan. Mama there goes that man ,0
@raymondchins Ada yg lebih penting buat diamanin alias pengalihan isu. Apa kira2? Danantara lah apa lagi. Liat aja lineup nya ada siapa aja.,0
@RizalShafe5185 @prabowo Danantara adalah korupsi berjamaah yg dilindungi regulasi hukum tak terjamah Audit...artinya OPO leeee,0
bubarin danantara sama stop mbg dlu baru dimaapin,0
@jatamnas @barengwarga Dengan fakta seperti ini orang2 dgn track record buruk didalamnya masihkan publik percaya Danantara bisa berjalan dgn normal??,0
banyak kasus korupsi tu emang korupsi beneran apa cuma biar pemerintahan prabowo keliatan jago berantas korupsi ya trus duit nya yang dikira korupsi ternyata dimasukin ke danantara,0
Dengerin CIO Danantara di IDN News Seru ya kayak ngobrol di tongkrongan bedanya: Ayah saya Paman saya Awal kenal Walikota Gubernur Presiden Om Prabowo Soal Danantaranya malah gak terlalu dibahas Kayak PMN APBN misalnya. https://t.co/W4Ox9lwFwJ,0
@tempodotco Pahami bagaimana cara kerja SWF di negara lain....SWF tdk membawahi perusahaan tapi bekerja sesuai prosedur mencari peluang Cuan termasuk beli saham perusahaan asing sementara perusahaan negara sdh punya manajemen.Jika di caplok dibawah Danantara akhirnya jadi induk perusahaan.,0
@JhonSitorus_18 IHSG ambrol. BBRI dlm 6 bulan koreksi 35%. Faktanya Pemerintah punya track record buruk dlm pengelolaan keuangan.... Semoga ini bukan karena danantara... Semoga negara ini baik baik saja....,0
@TOM5helby mgkn ada hubungan dgn danantara.,2
lebih pilih ngurus danantara daripada pendidikan luar biasa bayangin kalo sampe 2 periode speechless https://t.co/boPTIOQ8Jm,0
@Muhammad_inas21 @raymondchins Tapi bukannya Pertamina masuk di dalam tata kelola Danantara?,2
@ARSIPAJA jalan panjang sritex dimulai dari pemilu kapolri wapressampai danantara https://t.co/B5HrUJrRS7 https://t.co/mOVtguoBQr,2
Struktur Lengkap Danantara https://t.co/K02H854N95,2
Apa cuman gua yang merasa kasus Pertamina nihh cuman pengalihan isu Danantara ‍↕️,0
padahal negara bisa bgt jualan risol mayo atau pastel sayur kalo mau meningkatan dividen utk negara lewat danusan instead of danantara https://t.co/vC5p2f6BEF,0
@pandji Ini hanya pengalihan isu dari DANANTARA.. Lihatlah IHSG ambruk sejak DANANTARA launching..,0
@lantip Mencegah Penyalahgunaan Aliran Dana di Dunia Investasi dengan pembicaranya Burhanuddin Abdullah penggagas Danantara,2
Danantara Berpotensi Percepat Akselerasi Hilirisasi Perkebunan Negara https://t.co/5tJ91spCBQ,1
terjun bebas wkwk jaya danantara,0
@romeogadungan Ngga dong kalo harga ancur pas masuk buku danantara gampang lah nanti kalo kinerja diukur dari kenaikan harga saham. Hehehe,0
@WagimanDeep212_ @PPATK bbm pertalite buat rakyat saja di oplos apalagi danantara??,0
@raymondchins dia tdk akan korupsi tp keuntungan dari danantara tersebut masuk duluan d kantong pribadi bru sisanya dibagi k negara,0
@idextratime Anjiir Danantara versi UAE,2
JANGAN JADI KORBAN PERSAINGAN BEBAS..! Andi Arief Tegaskan Intervensi Politik Negara Diperlukan Danantara https://t.co/waw09K4auq lewat @BERGELORA.COM https://t.co/HFW4XIy21x,1
Segala bumn dikeluarin trs bahasan danantara tenggelam. Oh Indonesia,2
Bila masing-masing BUMN tidak berbenah dan kementerian sebagai regulator juga tidak melakukan evaluasi maka Danantara pun sulit untuk tampil optimal dalam menjalankan fungsinya. Tanpa pengawasan yang ketat dan pengelolaan yang profesional Danantara bisa menjadi --,2
-- korupsi besar yang terjadi di Pertamina yang menyebabkan kerugian negara hingga 800 triliun rupiah dampaknya adalah terjadi penurunan kepercayaan publik terhadap perusahaan pelat merah satu ini akibatnya dividen bisa menurun dan Danantara pun berpotensi kena getahnya.,0
Lemahnya pengawasan dan rawannya konflik kepentingan inilah yang membuat reaksi pasar saham terhadap BUMN yang dinaungi Danantara justru melemah saat lembaga ini pertama diluncurkan. Keberhasilan Danantara menjadi semakin mengkhawatirkan karena baru-baru ini terjadi skandal --,0
@dheppylovelly Investasi Danantara bakal makin keren kalau kita semua dukung,1
@tempodotco Katanya badan investasi tp kok nyedot uang rakyat terus tiap tahun? Kl gini Danantara gausah dibentuk kocak sama aja nyintik PMN ke BUMN sekarat hahahahaha,0
gimana kalo ternyata danantara ini dibuat untuk jadi sumber cuci uang lewat situs judi nama situsnya danantara777. depo ke rek bca a/n nadia ayu safitri,0
Yg lagi rame skrg berita2 d media cetak &amp; elektronik soal kasus korupsi ratusan triliun oleh para petinggi salah satu bumn hmm ini Pengalihan issue? Fokus ke danantara weh jgn berpaling Ttd eceu,2
@Kimberley_PS08 Biarin aja bangkrut dibeli assetnya dan bikin perush baru...call lagi klien2 sriteknya kasih promo order. danantara masa ga bisa ,1
@dheppylovelly Transparansi bikin investasi tambah percaya. Yuk kita semua support Danantara ,1
@GuarEmperor Efek danantara + pertamina ini sih ini,2
@roswidpamis Kyk sengaja dar der dor ini itu biar gak fokus ke danantara yaaa,0
@doyanikemen Tolong kalau tiap hari ada update ke tololan korupsi pertamina dan danantara,0
@StefanAntonio__ Anda yakin danantara ini murni ide nya wowo?... Kubilang ini proyek sudah lama digodok sejak era si bajingan tengik itu tapi karena suksesi proyek ini di teruskan oleh wowo dgn kendali dari si bajingan tengik itu.. Percayalah ini proyek para maling duit rakyat.,0
@yusuf_dumdum Apa yang akan terjadi di negeri ini.???? Apakah hasil goyang gemoy dan mimik serta gestur gayak anak2an..dg program aduhai ...apakah mereka akan di pekerjakan pada Danantara atau pada perusahaan milik Prabowo dan Noel..??,2
@dheppylovelly Support penuh buat investasi yang jujur dan transparan semoga Danantara jadi salah satu,1
@MrOngDedy Danantara,2
@prastow Jangan ngapa2 in deh jangan keluarin program2. Yg ada hentikan aja: mgb danantara belanja militer/polisi yang gk perlu. Focus on the basic things: education healthcare then restructure KPK. Stay far away from the king jangan omon2 gk jelas. That s all from me.,0
@IndoPopBase masih ada PLN Telkom mind id dan danantara buat 2029,2
Siapa Burhanuddin Abdullah Eks Terpidana Korupsi Kini Jadi Tim Pakar dan Inisiator Danantara? Gimana si konsepnya? https://t.co/sp4FsPJS6V,0
@dheppylovelly Kita semua punya peran bantu investasi makin bersih dengan dukung Danantara ,1
@dheppylovelly Dukung Danantara biar transparansi jadi kunci utama investasi Indonesia ,1
DANANTARA KAGAK ADA YANG PROTES GILIRAN MARKET ANJLOK PADA MUNCUL TAI LU,1
@raymondchins Biasa bang tebang pilih yang udah gak guna yang udah gak satu kubu ditumbal tumbalin disaat yang tepat contohnya sekarang buat nutupin danantara,0
Saya Perhatikan Saat Ini Semua Statement Pejabat itu Hasilnya Berlawanan. Mulai Saat Ini Kita Perhatikan Efisiensi dan Danantara Berkorelasi dengan Investor Dan Pengusaha Puncaknya Sesuai Yang Pernah Diucapkan Oleh Beliau di 2030 Berdasarkan Bacaannya,2
@pelajaranhidups @prastow Bener. Cuma ini ngaruh ke persepsi terhadap danantara kan harusnya.,2
@MARQUEZ__93 Danantara,2
@dheppylovelly Support full buat Danantara demi investasi yang jelas dan bersih ,1
Prabowo Sudah Tepat Soal Danantara Pengamat: Kita Butuh Audit Diawasi Publik https://t.co/qfKsluU251,1
@dheppylovelly ukung Danantara untuk lebih banyak peluang investasi yang transparan di Indonesia ,1
Danantara coming soon,2
tolol AHH SEBELLL BANGETTT ada berita korupsi dikit lgsg koar koar lupain danantara yg ketua danantara sendiri koruptor lupain aja semua lupain kemaren harvey waktu nya sama kaya MK kenapa setiap ada masalah negara lgsg ada kasus korupsi,0
@dheppylovelly Warga Indonesia bersatu menyuarakan pentingnya transparansi dalam Investasi Danantara,1
Bagus si tapi orang orangnya kok itu itu aja bahkan finalis OCCRP bahkan mantan napi korupsi lagi ponakan LBP #DanantaraKonspirasiJahat #Danantara #indonesiacemas #indonesia https://t.co/q51bptx2iE,0
@dheppylovelly Semangat dukungan masyarakat bikin Danantara lebih solid dan terpercaya,1
@dheppylovelly ransparansi di investasi Danantara penting banget. Yuk kita semua dorong buat yang terbaik! ,1
@PebriyanDwi_P @satriohendri @yusuf_dumdum Iya memang ada pesimisme dari pelqku pasar terkait danantara. Terus karena pesimisme itu kita mau nyatakan danantara proyek gagal. La wong mereka belum ngapa ngapain. Tahun 2024 gak ada krisi moneter ekonomi ihsg turun juga apa karena danantara?,1
@dheppylovelly Bersama dukung investasi Danantara demi Indonesia yang lebih inovatif dan berintegritas ,1
Pure bisnis dgn target PROFIT ORIENTED Ada 3 org top manajemen DANANTARA pemain bisnis murni yg selalu berusaha dpt Laba dan sukses Tidak pernah berkecimpung bisnis yg sarat dgn misi sosial Pertanyaan sapa yg mewakili kepentingan sosial masyarakat di DANANTARA???,0
Too Big To Fail: Danantara &amp; Too Small To Success: Koperasi Danantara dan Koperasi adalah representasi strategi Pertumbuhan dan Pemerataan Ekonomi. Keduanya harus berkembang seiring sejalan. https://t.co/C2tQiSxRUV,2
@irwndfrry @pemudabatuapung Danantara kalo yang kelola elo masih bisa sih keknya...,2
Lucu banget ada orang yg kemaren okegas garis keras bahas korupsi pertamina Orang okegas ini melanjutkan rejim sblmnya ini mah cuma pindah tangan korupsi. Kalo doi blm update soal danantara masih aku cap jelek maaf ya mas dan mba aku dendam sama okegas,0
@loveddoee abis lengser langsung narik ojek bukannya jadi pengawas danantara yh awoakwok,0
@dheppylovelly Ikut gerakan positif dukung Danantara karena transparansi itu penting,1
@prastow 1. Prabowo bilang pasar modal bukan hal penting orang kecil ga usah main saham krn itu judi 2. Kabinet diisi kroni² yg jauh dr kompeten 3. Kasus korupsi yg tiada akhir 4. Pertumbuhan ekonomi jeblok liat aja laporan keuangan bank² bumn 5. Danantara just another wasted project.,0
