Text,Text Clean,Label,Predicted Label,Correct;;;
@cuukdaniels @NarasiNewsroom Sepertinya ini pertanyaan yg perlu dianalisa dengan baik ... Bisa jadi pengalihan issue kita lihat Danantara tak terlihat disini dan semua bicara soal Oplosan Pertamina ...,Sepertinya ini pertanyaan yg perlu dianalisa dengan baik Bisa jadi pengalihan issue kita lihat Danantara tak terlihat disini dan semua bicara soal Oplosan Pertamina,0,0,True;;;
@reaareaa__ Presiden Prabowo support Danantara artinya Indonesia siap bersaing di ranah digital global,Presiden Prabowo support Danantara artinya Indonesia siap bersaing di ranah digital global,1,1,True;;;
@reaareaa__ Seneng lihat Presiden Prabowo serius ngedukung Danantara bikin makin optimis sama kemajuan negeri,Seneng lihat Presiden Prabowo serius ngedukung Danantara bikin makin optimis sama kemajuan negeri,1,1,True;;;
@ARSIPAJA suudzon duitny buat mbg &amp; danantara,suudzon duitny buat mbg dan danantara,0,0,True;;
@GenZNusantara Mimpi indah ekonomi Indonesia sedang diwujudkan bareng BPI Danantara,Mimpi indah ekonomi Indonesia sedang diwujudkan bareng BPI Danantara,1,1,True;;;
Danantara adalah keputusan strategis untuk kemajuan ekonomi Indonesia. #danantaraindonesia #danantara https://t.co/s9GL7GxSUI,Danantara adalah keputusan strategis untuk kemajuan ekonomi Indonesia danantaraindonesia danantara,1,1,True;;;
Danantara masa depan Indonesia https://t.co/b3RNkqHu4B,Danantara masa depan Indonesia,1,1,True;;;
Pembentukan Danantara sebagai pusat pengelola investasi nasional #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/kR1ysHrN3q,Pembentukan Danantara sebagai pusat pengelola investasi nasional Danantara KerjaSamaDanantara InvestasiDanantara DukungDanantara,1,1,True;;;
@kegblgnunfaedh Dorong Transisi Energi Bersih Lewat Danantara #EnergiBersih #DanantaraMaju https://t.co/vuJ4PcTt0N,Dorong Transisi Energi Bersih Lewat Danantara EnergiBersih DanantaraMaju,1,1,True;;;
@GenZNusantara Inovasi dan kreatifitas dalam BPI Danantara bikin kita makin yakin pada harapan,Inovasi dan kreatifitas dalam BPI Danantara bikin kita makin yakin pada harapan,1,1,True;;;
@Bud_Cavalera @tempodotco Efisiensi utk bangun IKN ternyata tamengnya Danantara. Dia tak berkutik semua harus mengikuti bisikan.,Efisiensi utk bangun IKN ternyata tamengnya Danantara Dia tak berkutik semua harus mengikuti bisikan,0,0,True;;;
Danantara Bakal jadi Pilar Baru Ekonomi Nasional https://t.co/1lYOyxrOUm,Danantara Bakal jadi Pilar Baru Ekonomi Nasional,1,1,True;;;
@GenZNusantara IHSG bergerak naik investor melonjak suka. Berkat kejelasan dari Danantara dan hasil positif RUPST Himbara,IHSG bergerak naik investor melonjak suka Berkat kejelasan dari Danantara dan hasil positif RUPST Himbara,1,1,True;;;
@GenZNusantara Indonesia kuat dan mandiri lebih pasti bareng BPI Danantara,Indonesia kuat dan mandiri lebih pasti bareng BPI Danantara,1,1,True;;;
Varian Danantara Oplosan kak..,Varian Danantara Oplosan kak,0,0,True;;;
Kemaren sih ngomongnya enggak maen saham sahaman. Tapi sekarang bikin danantara yang masih satu domain Investasi . Negara apa sih ini,Kemaren sih ngomongnya enggak maen saham sahaman Tapi sekarang bikin danantara yang masih satu domain Investasi Negara apa sih ini,0,0,True;;;
Oh ya? Ditunggu revisi UU BUMN dan launching Danantara nya pak,Oh ya Ditunggu revisi UU BUMN dan launching Danantara nya pak,1,1,True;;;
Pertumbuhan ekonomi butuh fondasi yang kuat. Danantara menjawab lewat strategi investasi yang cerdas dan transparan untuk masa depan yang lebih cerah. #InvestasiStrategis #EkonomiTumbuh #IndonesiaMaju https://t.co/0N21ol3Dir,Pertumbuhan ekonomi butuh fondasi yang kuat Danantara menjawab lewat strategi investasi yang cerdas dan transparan untuk masa depan yang lebih cerah InvestasiStrategis EkonomiTumbuh IndonesiaMaju,1,1,True;;;
@indoinsidenews Saham BUMN Perbankan berjatuhan saat DANAntara diumumkan,Saham BUMN Perbankan berjatuhan saat DANAntara diumumkan,0,0,True;;;
@Pieter_Sun01 Dia kan skarang jadi Penasehat Danantara Makanya mesti bersih bersih Jejak Busuknya kan ??,Dia kan skarang jadi Penasehat Danantara Makanya mesti bersih bersih Jejak Busuknya kan,0,0,True;;;
@FrediRandi4 Joint Fund Rp 67 5 triliun sukses ngerealisasiin visi Presiden Prabowo bareng Danantara global,Joint Fund Rp 67 5 triliun sukses ngerealisasiin visi Presiden Prabowo bareng Danantara global,1,1,True;;;
@ardisatriawan Kita sekuat tenaga menjalankan efisiensi yang di sana kok foya-foya? Ini si Danantara baru lahir belum masuk di list. https://t.co/aeT12D3F5x,Kita sekuat tenaga menjalankan efisiensi yang di sana kok foyafoya Ini si Danantara baru lahir belum masuk di list,0,0,True;;;
Danantara Indonesia Kekuatan Ekonomi Baru Nusantara #DanantaraPorosInvestasi https://t.co/aaE90aWmoC,Danantara Indonesia Kekuatan Ekonomi Baru Nusantara DanantaraPorosInvestasi,1,1,True;;;
salut Danantara mampu dongkrak pertumbuhan ekonomi https://t.co/ivHaefDnZg,salut Danantara mampu dongkrak pertumbuhan ekonomi,1,1,True;;;
@FrediRandi4 Jangan ragu sama masa depan Presiden Prabowo udah buktiin lewat Joint Fund Danantara dan global Rp 67 5 Triliun,Jangan ragu sama masa depan Presiden Prabowo udah buktiin lewat Joint Fund Danantara dan global Rp 67 5 Triliun,1,1,True;;;
@GenZNusantara Arah IHSG yang naik bikin investor semangat. Thanks to Danantara yang stable dan RUPST Himbara yang hasilnya positif wah,Arah IHSG yang naik bikin investor semangat Thanks to Danantara yang stable dan RUPST Himbara yang hasilnya positif wah,1,1,True;;;
@LeonPriceleon48 Kami percaya Danantara bisa membawa perubahan! #DanantaraBangunNegeri Semangat pantang menyerah masa,Kami percaya Danantara bisa membawa perubahan DanantaraBangunNegeri Semangat pantang menyerah masa,1,1,True;;;
Keputusan strategis dalam pembentukan Danantara bertujuan untuk menjadikan aset negara lebih produktif transparan dan bermanfaat bagi perekonomian nasional. https://t.co/8MnmHYOagi,Keputusan strategis dalam pembentukan Danantara bertujuan untuk menjadikan aset negara lebih produktif transparan dan bermanfaat bagi perekonomian nasional,1,1,True;;;
Dengan strategi investasi yang terarah transparan dan birokrasi yang efisien Danantara mendorong pertumbuhan ekonomi berkelanjutan dan membuka peluang lebih besar bagi kemajuan Indonesia. #InvestasiStrategis #EkonomiTumbuh #IndonesiaMaju https://t.co/jg9DhUGS81,Dengan strategi investasi yang terarah transparan dan birokrasi yang efisien Danantara mendorong pertumbuhan ekonomi berkelanjutan dan membuka peluang lebih besar bagi kemajuan Indonesia InvestasiStrategis EkonomiTumbuh IndonesiaMaju,1,1,True;;;
@GenZNusantara IHSG berkilau lagi berkat kejelasan Danantara dan RUPST positif Himbara. Investor makin percaya kembali,IHSG berkilau lagi berkat kejelasan Danantara dan RUPST positif Himbara Investor makin percaya kembali,1,1,True;;;
@GenZNusantara Bersama IHSG yang naik investor makin happy. Kejelasan Danantara dan hasil RUPST Himbara jadi kuncinya,Bersama IHSG yang naik investor makin happy Kejelasan Danantara dan hasil RUPST Himbara jadi kuncinya,1,1,True;;;
Presiden Prabowo dorong kemandirian: Kerjasama Danantara dan Joint Fund Rp 67 5 Triliun Rupiah. #DanantaraUntukIndonesia https://t.co/gAWZvFi2rO,Presiden Prabowo dorong kemandirian Kerjasama Danantara dan Joint Fund Rp 67 5 Triliun Rupiah DanantaraUntukIndonesia,1,1,True;;;
@GenZNusantara Cepat berkembang nih IHSG naik karena Danantara dan hasil positif RUPST Himbara. Pasar jadi makin antusias,Cepat berkembang nih IHSG naik karena Danantara dan hasil positif RUPST Himbara Pasar jadi makin antusias,1,1,True;;;
@reaareaa__ Dukungan Presiden Prabowo ke Danantara bikin kita tambah optimis sama masa depan negeri,Dukungan Presiden Prabowo ke Danantara bikin kita tambah optimis sama masa depan negeri,1,1,True;;;
Dukung Danantara Indonesia dalam upanyanya untuk memajukan inovasi dan keberlanjutan serta berkontribusi bagi kemajuan bangsa https://t.co/bmCxRsLWIl,Dukung Danantara Indonesia dalam upanyanya untuk memajukan inovasi dan keberlanjutan serta berkontribusi bagi kemajuan bangsa,1,1,True;;;
Presiden Prabowo: Danantara dapat diaudit &amp; harus dikelola transparan #berita #danantara #presidenprabowo #investasi #tepatsolutifindonesia https://t.co/bofdlmXnAs,Presiden Prabowo Danantara dapat diaudit dan harus dikelola transparan berita danantara presidenprabowo investasi tepatsolutifindonesia,1,1,True;;
@reaareaa__ Presiden Prabowo dukung Danantara makin cinta sama inovasi-inovasi bangsa sendiri,Presiden Prabowo dukung Danantara makin cinta sama inovasiinovasi bangsa sendiri,1,1,True;;;
Rezim harus ditampar dari atas?! Ya. Kalian nggak salah baca. Dari sekian banyak suara dari warga Rezim tetap menjalankan kebijakan yang sembrono dan nggak masuk logika. Giliran isu Ray Dalio mau keluar dari Danantara cepat-cepat Rezim cebokin sebersih mungkin.,Rezim harus ditampar dari atas Ya Kalian nggak salah baca Dari sekian banyak suara dari warga Rezim tetap menjalankan kebijakan yang sembrono dan nggak masuk logika Giliran isu Ray Dalio mau keluar dari Danantara cepatcepat Rezim cebokin sebersih mungkin,0,0,True;;;
@dheppylovelly Salut buat masyarakat Indonesia semua sepakat Investasi Danantara harus jujur dan terbuka,Salut buat masyarakat Indonesia semua sepakat Investasi Danantara harus jujur dan terbuka,1,1,True;;;
@ispaimo @sandalista1789 Tapi hari ini ada pernyataan pertamina nih soal danantara Pokoknya mah yg dijadiin pertimbangan harus dibongkar atau tidaknya suatu kasus itu ga jauh-jauh dari pengalihan isu sandera politik atau belokin rakyat utk dukung keputusan pemerintah. Gak ada yg murni buat rakyat https://t.co/4appcTUOBA,Tapi hari ini ada pernyataan pertamina nih soal danantara Pokoknya mah yg dijadiin pertimbangan harus dibongkar atau tidaknya suatu kasus itu ga jauhjauh dari pengalihan isu sandera politik atau belokin rakyat utk dukung keputusan pemerintah Gak ada yg murni buat rakyat,0,0,True;;;
@antikorupsi bedanya danantara sma proyek korupny lainny danantara udh ketahuan bakal korup sbelum dibuat wkwkwk,bedanya danantara sma proyek korupny lainny danantara udh ketahuan bakal korup sbelum dibuat wkwkwk,0,0,True;;;
Heboh DANANTARA kita.. Terbitlah penangkapan yg bikin geger.. Kasus besar harus ditutupi sama yg lebih besar.. Bener g?,Heboh DANANTARA kita Terbitlah penangkapan yg bikin geger Kasus besar harus ditutupi sama yg lebih besar Bener g,0,0,True;;;
@JedTeguh03 Dukungan Presiden Prabowo ke Danantara pantas dibanggain benar-benar inspiratif,Dukungan Presiden Prabowo ke Danantara pantas dibanggain benarbenar inspiratif,1,1,True;;;
Danantara Menjadi Motor Utama Dalam Pendanaan Proyek Energi Baru Terbarukan https://t.co/FSsTF2ZKsI,Danantara Menjadi Motor Utama Dalam Pendanaan Proyek Energi Baru Terbarukan,1,1,True;;;
@FrediRandi4 Muda-mudi makin semangat karena Presiden Prabowo udah siap wujudkan impian lewat Joint Fund Danantara,Mudamudi makin semangat karena Presiden Prabowo udah siap wujudkan impian lewat Joint Fund Danantara,1,1,True;;;
Pertamina pengalihan danantara. Sotoy aja ini mah. Agenda setting.,Pertamina pengalihan danantara Sotoy aja ini mah Agenda setting,0,0,True;;;
@PngAdilnR4kyt Seharusnya prabowo habisin dulu koruptor mulai dr lingkaran dekatnya lanjut sektor lainya setelah bersih baru buat Danantara tp aneh koruptor justru dijadikan pengurus Danantara.ingat gk ada mantan koruptor,Seharusnya prabowo habisin dulu koruptor mulai dr lingkaran dekatnya lanjut sektor lainya setelah bersih baru buat Danantara tp aneh koruptor justru dijadikan pengurus Danantaraingat gk ada mantan koruptor,0,0,True;;;
danantara noooh isinya asinggggg,danantara noooh isinya asinggggg,0,0,True;;;
Danantara jangan lupa bang @JhonSitorus_18 #DanantaraKonspirasiJahat #PertamaxOplosan #PertaminaSarangKoruptor Hanya pengalihan isu aja...,Danantara jangan lupa bang DanantaraKonspirasiJahat PertamaxOplosan PertaminaSarangKoruptor Hanya pengalihan isu aja,0,0,True;;;
@Hilmi28 Klasemen sementara masih 3 digit T danantara baru masuk tempat laga. Kita liat apakah bisa jadi peringkat atas dgn 4 digit T. Saksikan wahai Rakyat Indonesia.,Klasemen sementara masih 3 digit T danantara baru masuk tempat laga Kita liat apakah bisa jadi peringkat atas dgn 4 digit T Saksikan wahai Rakyat Indonesia,0,0,True;;;
@FDonghun Alasan benci wowo: 1. Bikin IHSG dn rupiah ambruk 2. Bikin investor kabur 3. Masukin WNA eks koruptor ke danantara 4. Babat hutan demi food estate pdhl udh ad bukti bhwa it gagal 5. Maksain MBG smpe defisit APBN dn pangkas dana pendidikan kesehatan dn infra,Alasan benci wowo 1 Bikin IHSG dn rupiah ambruk 2 Bikin investor kabur 3 Masukin WNA eks koruptor ke danantara 4 Babat hutan demi food estate pdhl udh ad bukti bhwa it gagal 5 Maksain MBG smpe defisit APBN dn pangkas dana pendidikan kesehatan dn infra,0,0,True;;;
@GenZNusantara Pasar semarak IHSG menanjak. Kejelasan Danantara dan hasil RUPST Himbara membuat sentimen investor positif,Pasar semarak IHSG menanjak Kejelasan Danantara dan hasil RUPST Himbara membuat sentimen investor positif,1,1,True;;;
bukan pengalihan isu pada kenyaataan nya semua penting danantara pertamax pagarlaut semua penting'penting untuk jadi beban pikiran',bukan pengalihan isu pada kenyaataan nya semua penting danantara pertamax pagarlaut semua pentingpenting untuk jadi beban pikiran,0,0,True;;;
@BonGos__ @suicantalea Iya yang ngomongin danantara makin dikit tapi bukannya ini juga jadi nambahin kecurigaan orang sama danantara? Pertamina aja kayak gitu what will make us trust danantara????? ,Iya yang ngomongin danantara makin dikit tapi bukannya ini juga jadi nambahin kecurigaan orang sama danantara Pertamina aja kayak gitu what will make us trust danantara,0,0,True;;;
@GenZNusantara Keberanian Prabowo dengan Danantara patut diacungi jempol semangat untuk transformasi,Keberanian Prabowo dengan Danantara patut diacungi jempol semangat untuk transformasi,1,1,True;;;
@GenZNusantara BPI Danantara: perwujudan dari komitmen dan inovasi buat bangsa,BPI Danantara perwujudan dari komitmen dan inovasi buat bangsa,1,1,True;;;
SORRY YEEEE Maafkan diri ini bila belum setransparan pembuatan RUU TNI Masih banyak salah seperti pendirian DANANTARA berkata kasar dan mengucapkan NDASMU Salam yang memenuhi raga seperti Makan Bergizi Gratis OkeGas menuju kemenangan Selamat Hari Raya Idul Fitri 1446H/2025,SORRY YEEEE Maafkan diri ini bila belum setransparan pembuatan RUU TNI Masih banyak salah seperti pendirian DANANTARA berkata kasar dan mengucapkan NDASMU Salam yang memenuhi raga seperti Makan Bergizi Gratis OkeGas menuju kemenangan Selamat Hari Raya Idul Fitri 1446H2025,0,0,True;;;
@kenhans03 Bener busuk bgt ni negara demi buat danantara sampe ngebuka bangke yg lain biar pada gagal fokus busuknya bener² ga ketolong,Bener busuk bgt ni negara demi buat danantara sampe ngebuka bangke yg lain biar pada gagal fokus busuknya bener ga ketolong,0,0,True;;;
@GenZNusantara Perubahan IHSG ke arah positif bikin investor optimis. Semua ini berkat peran dari Danantara dan RUPST Himbara,Perubahan IHSG ke arah positif bikin investor optimis Semua ini berkat peran dari Danantara dan RUPST Himbara,1,1,True;;;
@GenZNusantara Optimisme ekonomi menguat semua berkat BPI Danantara,Optimisme ekonomi menguat semua berkat BPI Danantara,1,1,True;;;
Danantara Ikut Tren Dunia: Alokasikan Kekayaan Negara Biar Insfratrusktur Makin Kinclong! https://t.co/N1ri6JjRhm,Danantara Ikut Tren Dunia Alokasikan Kekayaan Negara Biar Insfratrusktur Makin Kinclong,1,1,True;;;
Danantara Semangat Baru Menuju Indonesia Maju https://t.co/4B8NjImsO2,Danantara Semangat Baru Menuju Indonesia Maju,1,1,True;;;
@LeonPriceleon48 Ayo berkontribusi dalam Danantara dan jadilah bagian dari perubahan! #DanantaraMembangunNegri,Ayo berkontribusi dalam Danantara dan jadilah bagian dari perubahan DanantaraMembangunNegri,1,1,True;;;
Kalau hasil panen mahal salahkan siapa? Siapa orang yang memaksa mengalihkan kuota pupuk bersubsidi itu ke proyek Food Estate? Bagaimana jika Danantara ikut gagal juga? Siapa yang akan bertanggungjawab? Masyarakat terus yang menanggung kecerobohan kalian. Astagfirullah. https://t.co/Q9RnqaVO3v,Kalau hasil panen mahal salahkan siapa Siapa orang yang memaksa mengalihkan kuota pupuk bersubsidi itu ke proyek Food Estate Bagaimana jika Danantara ikut gagal juga Siapa yang akan bertanggungjawab Masyarakat terus yang menanggung kecerobohan kalian Astagfirullah,0,0,True;;;
Dukung Program Danantara untuk kemajuan investasi #Danantara #ManfaatDanantara #DukungDanantara #DanantaraIndonesia https://t.co/LWidtRHm99,Dukung Program Danantara untuk kemajuan investasi Danantara ManfaatDanantara DukungDanantara DanantaraIndonesia,1,1,True;;;
Danantara hadir untuk memperkuat investasi dan membuka peluang ekonomi lebih besar. Mari dukung bersama! #Danantara #BPIDanantara #ManfaatDanantara #DukungDanantara https://t.co/Qq9gHNPijC,Danantara hadir untuk memperkuat investasi dan membuka peluang ekonomi lebih besar Mari dukung bersama Danantara BPIDanantara ManfaatDanantara DukungDanantara,1,1,True;;;
@ARSIPAJA Danantara kita tidak sehaluan lagi ,Danantara kita tidak sehaluan lagi,0,0,True;;;
eh gila pbj di tingkat daerah aja banyak dramanya pake dimainin danantara juga. lu mending benerin dah tuh e-katalog lu yang burik itu,eh gila pbj di tingkat daerah aja banyak dramanya pake dimainin danantara juga lu mending benerin dah tuh ekatalog lu yang burik itu,0,0,True;;;
@ARSIPAJA banyak yg ngejabat di Danantara orang2 titipan orang partai dan finalis OCCRP. Danantara bs jadi sapi perah baru buat ladang korupsi rezim ini. Ga aneh sih prabowo mmg gitu. Pgn nyenengin orang2 sekitar dia,banyak yg ngejabat di Danantara orang2 titipan orang partai dan finalis OCCRP Danantara bs jadi sapi perah baru buat ladang korupsi rezim ini Ga aneh sih prabowo mmg gitu Pgn nyenengin orang2 sekitar dia,0,0,True;;;
@GenZNusantara IHSG naik mengikut sertakan optimisme pasar berkat kejelasan Danantara dan hasil RUPST Himbara yang cerah,IHSG naik mengikut sertakan optimisme pasar berkat kejelasan Danantara dan hasil RUPST Himbara yang cerah,1,1,True;;;
