Text,Text Clean,Label,Predicted Label,Correct;;;
Mohon Fokus di Danantara dan Penarikan Dana di Himbara!,Mohon Fokus di Danantara dan Penarikan Dana di Himbara,2,1,False;;;
Yak semoga orang2 yang terlibat di Danantara bisa sama2 align dengan goal dibentuknya Danantara yang dipublikasikan ke rakyat. Sehingga bisa benar2 jadi #DanantaraPorosInvestasi,Yak semoga orang2 yang terlibat di Danantara bisa sama2 align dengan goal dibentuknya Danantara yang dipublikasikan ke rakyat Sehingga bisa benar2 jadi DanantaraPorosInvestasi,2,0,False;;;
@NusBhisma Karena di Indonesia kurang familiar dengan nama keluarga sehingga nama-nama lokal di Danantara tidak disadari saling terkait dan terikat kekerabatan. Baru sadar....!!!,Karena di Indonesia kurang familiar dengan nama keluarga sehingga namanama lokal di Danantara tidak disadari saling terkait dan terikat kekerabatan Baru sadar,1,2,False;;;
Ray Dalio Diisukan Mundur dari Danantara Ekonom Bocorkan Ada 'Masalah' Serius! https://t.co/kEzLHn6rmB,Ray Dalio Diisukan Mundur dari Danantara Ekonom Bocorkan Ada Masalah Serius,0,2,False;;;
@TodungLubis benturan kepentingan sudah terjadi di banyak posisi/jabatan pemerintah apakah pak @prabowo akan peduli dengan Danantara? ,benturan kepentingan sudah terjadi di banyak posisijabatan pemerintah apakah pak akan peduli dengan Danantara,0,2,False;;;
@AiraNtieReal Ya mau gmna lg. Namun sya termasuk dukung danantara utk (sukses) krn akan membuat negara surplus nntinya sya tdk dukung yg punya (rencana korupsi). Krn itu akan merugikan negara. secara uang yg dikelola adalah (uang negara). Track record pengurus hahaha Goodluck buat rakyat.,Ya mau gmna lg Namun sya termasuk dukung danantara utk sukses krn akan membuat negara surplus nntinya sya tdk dukung yg punya rencana korupsi Krn itu akan merugikan negara secara uang yg dikelola adalah uang negara Track record pengurus hahaha Goodluck buat rakyat,1,0,False;;;
@OposisiCerdas Dana pindah danantara kah ?,Dana pindah danantara kah,2,0,False;;;
@sauceterannaa @tanyakanrl Emang labanya shrusnya labanya masuk ke APBN dg adanya Danantara labanya gk jdi ke APBN utk meningkatkan APBN apa solusi pemerintah kira2? Apakah akan meningkatkan pajak?,Emang labanya shrusnya labanya masuk ke APBN dg adanya Danantara labanya gk jdi ke APBN utk meningkatkan APBN apa solusi pemerintah kira2 Apakah akan meningkatkan pajak,2,0,False;;;
@princemay27 @tanyakanrl Yang sewot duluan disini siapa sih? Wkwkwk. Baca dulu lah itu aku bahas apa trs km tu bahas apasih sebenernya? Orang disitu aku ga sewot makag jelasin danantara kek apa dia ga makek uang nasabah. Toh sender jg nanya kok km yg kesinggung? Km sendernya?,Yang sewot duluan disini siapa sih Wkwkwk Baca dulu lah itu aku bahas apa trs km tu bahas apasih sebenernya Orang disitu aku ga sewot makag jelasin danantara kek apa dia ga makek uang nasabah Toh sender jg nanya kok km yg kesinggung Km sendernya,1,2,False;;;
Sekalian aja ikn tuh danantara juga,Sekalian aja ikn tuh danantara juga,2,0,False;;;
Kalau nantiny Danantara itu juga jadi proyek korupsi besar-besaran semoga pimpinan setelah pak Prabowo ini juga seberani pak Prabowo buka kasus korupsi yang akhir-akhir ini kebuka. Salut buat tim kejaksaan yang berani tapi kalo kata pak Mahfud MD kalau gak direstui presiden,Kalau nantiny Danantara itu juga jadi proyek korupsi besarbesaran semoga pimpinan setelah pak Prabowo ini juga seberani pak Prabowo buka kasus korupsi yang akhirakhir ini kebuka Salut buat tim kejaksaan yang berani tapi kalo kata pak Mahfud MD kalau gak direstui presiden,0,1,False;;;
Pertamina x Danantara. Yang pengalihan isu yang mana nih?,Pertamina x Danantara Yang pengalihan isu yang mana nih,2,0,False;;;
@Franken_blues Iya gaboleh didanai asing. Bolehnya kita mendanai asing kayak pengawas danantara. Atau boleh didanai asing kalo KCIC. Atau smelter Morowali boleh didanai asing. Tp Tempo gaboleh. Sama dana FOLU net sink jg boleh pakai asing. Pokoknya selain Tempo,Iya gaboleh didanai asing Bolehnya kita mendanai asing kayak pengawas danantara Atau boleh didanai asing kalo KCIC Atau smelter Morowali boleh didanai asing Tp Tempo gaboleh Sama dana FOLU net sink jg boleh pakai asing Pokoknya selain Tempo,0,2,False;;;
Sekejap #IndonesiaGelap dan danantara hilang dari pantauan netizen. Memang luar biasa kalau semua media sudah digandeng opini bisa mudah dibentuk..,Sekejap IndonesiaGelap dan danantara hilang dari pantauan netizen Memang luar biasa kalau semua media sudah digandeng opini bisa mudah dibentuk,2,0,False;;;
Ibuk2 di kantor we yg kmrn we ceritain soal Danantara malah ngatain we sukanya fear mongering plus udah nggk usah pusing mikirin negara udh ada yg ngurusin ini ngoookkkk.. pdhl paginya abis ngeluh2 potongan pajek harga cabai naik plus lg ngos2an bayar ukt anaknya. Kocak emng,Ibuk2 di kantor we yg kmrn we ceritain soal Danantara malah ngatain we sukanya fear mongering plus udah nggk usah pusing mikirin negara udh ada yg ngurusin ini ngoookkkk pdhl paginya abis ngeluh2 potongan pajek harga cabai naik plus lg ngos2an bayar ukt anaknya Kocak emng,2,0,False;;;
Penunjukan Burhanuddin Abdullah sebagai Ketua Tim Pakar di BPI Danantara menuai kritik karena rekam jejak kasus korupsinya. Noel Sritex Jawa Gibran https://t.co/l1uPmvuhhf,Penunjukan Burhanuddin Abdullah sebagai Ketua Tim Pakar di BPI Danantara menuai kritik karena rekam jejak kasus korupsinya Noel Sritex Jawa Gibran,0,2,False;;;
@BigAlphaID Sudah ada danantara untuk media investasi...hot money nggak signifikan untuk mengerek pertumbuhan ekonomi..untuk menjaga rupiah sudah ada aturan DHE baru yg berpotensi uang masuk bank nasional 100 billion dolar..IHSG market cap cuman 600 b tapi danantara asset 900 b,Sudah ada danantara untuk media investasihot money nggak signifikan untuk mengerek pertumbuhan ekonomiuntuk menjaga rupiah sudah ada aturan DHE baru yg berpotensi uang masuk bank nasional 100 billion dolarIHSG market cap cuman 600 b tapi danantara asset 900 b,2,0,False;;;
Jokowi beri masukan dalam melakukan kepentingan politik di Danantara,Jokowi beri masukan dalam melakukan kepentingan politik di Danantara,0,2,False;;;
@msaid_didu Saya perhatikan setiap ada sesuatu pasti barengan da masalah besar ... Skrng peresmian danantara dibuka kasus pertamina .,Saya perhatikan setiap ada sesuatu pasti barengan da masalah besar Skrng peresmian danantara dibuka kasus pertamina,0,2,False;;;
@anneserlo @prabowo Pake yg di Danantara dah beres dong ngapain nyenggol2 dana zakat â€ï¸ https://t.co/CRcux32LtV,Pake yg di Danantara dah beres dong ngapain nyenggol2 dana zakat,2,0,False;;;
Danantara Indonesia #BPIDanantara #PembangunanNasional #SektorStrategis https://t.co/oJEEPfTLTB,Danantara Indonesia BPIDanantara PembangunanNasional SektorStrategis,2,1,False;;;
Nih sbnrnya emang orang indo majority muslim atau muslim ktp doang kok bikin konsep danantara,Nih sbnrnya emang orang indo majority muslim atau muslim ktp doang kok bikin konsep danantara,0,2,False;;;
@are_inismyname @azissubekti @bengkeldodo @Gerindra @IrawanRommi @kurawa @Ndons_Back @zarryhendrik @Kimberley_PS08 @Lembayung071 @florieliciouss Cebok teros ampe lecet ya ! Makanya kepala tuh dipake kalo pemerintah mau 10% danantara bisa buat selamatkan sementara sritex atau lainnya. Sampai kembali sehat. Tau sendiri arah kebijakannya kemana. Kalo belum tau tanya lord ya.,Cebok teros ampe lecet ya Makanya kepala tuh dipake kalo pemerintah mau 10 danantara bisa buat selamatkan sementara sritex atau lainnya Sampai kembali sehat Tau sendiri arah kebijakannya kemana Kalo belum tau tanya lord ya,1,0,False;;;
@prabowo Mau nanya doang pak danantara ini masuk janji kampanye kah ? Saat kampanye Disebutkan jelas program dan bentuk badan investasinya dan modal dari deviden bumn ?,Mau nanya doang pak danantara ini masuk janji kampanye kah Saat kampanye Disebutkan jelas program dan bentuk badan investasinya dan modal dari deviden bumn,0,2,False;;;
SKCK berlaku untuk pencari kerja non eks napi kecuali eks napi koruptor Hidup Danantara ..,SKCK berlaku untuk pencari kerja non eks napi kecuali eks napi koruptor Hidup Danantara,1,0,False;;;
@hardye76 Orang asing yg jadi penasehat Danantara ?,Orang asing yg jadi penasehat Danantara,2,0,False;;;
@ArdyaDipta Doi join danantara cuma buat riset buat bukunya pak ,Doi join danantara cuma buat riset buat bukunya pak,0,1,False;;;
Dan Ray Dalio baru mundur dari danantara langsung dapat label anak abah fix.,Dan Ray Dalio baru mundur dari danantara langsung dapat label anak abah fix,0,2,False;;;
@marufisnandar Oke aku yow melok mas,Oke aku yow melok mas,2,0,False;;;
@pelat_baja @bengkeldodo Memangnya Danantara Pertamina Antam Asabri bisa nilep?? Cara nya bagaimana?? Jangan asal nge bacot ah kelihatan Bodoh nya,Memangnya Danantara Pertamina Antam Asabri bisa nilep Cara nya bagaimana Jangan asal nge bacot ah kelihatan Bodoh nya,1,0,False;;;
dan kita mau pake orang yang sama yang membiarkan ini terjadi di bawah kekuasaannya buat jadi penasihat danantara https://t.co/RMtivb54Dh,dan kita mau pake orang yang sama yang membiarkan ini terjadi di bawah kekuasaannya buat jadi penasihat danantara,1,0,False;;;
Penasihat Danantara Ray Dalio Terbitkan Buku Utang dan Negara Bangkrut Semoga Buku tidak utk Indonesia yg punya Utang besar dan selamat di tanganya @prabowo gimana? @islah_bahrawi @Andiarief__ @SBYudhoyono @BosPurwa @Dennysiregar7 https://t.co/hkIwwnkGxK,Penasihat Danantara Ray Dalio Terbitkan Buku Utang dan Negara Bangkrut Semoga Buku tidak utk Indonesia yg punya Utang besar dan selamat di tanganya gimana,2,0,False;;;
@SanaDuduk @Saham_fess Belum pernah ikut ketika Jerome Powell bersabda? Mau sabague apapun fundametal dibabat habis sama NEWS Rumor danantara yang akhirnya jadi news,Belum pernah ikut ketika Jerome Powell bersabda Mau sabague apapun fundametal dibabat habis sama NEWS Rumor danantara yang akhirnya jadi news,2,0,False;;;
@kkollkkull Wah kacau kirain danantara berdiri sendiri tapi ternyata megang bumn juga? Mantap,Wah kacau kirain danantara berdiri sendiri tapi ternyata megang bumn juga Mantap,2,0,False;;;
@profesor_saham Under 3000 bole sih all in. 1000 mah keburu diserok danantara itu rebutan,Under 3000 bole sih all in 1000 mah keburu diserok danantara itu rebutan,2,0,False;;;
@BigAlphaID Danantara dapat tugas pertama menyerap saham bumn yg dilepas asing,Danantara dapat tugas pertama menyerap saham bumn yg dilepas asing,2,0,False;;;
@kenhans03 TETEP BAHAS DANANTARA YA GES YA ANEH BANGET ABIS DANANTARA RESMI MALAH MUNCUL BERITA GINIAN BANYAK,TETEP BAHAS DANANTARA YA GES YA ANEH BANGET ABIS DANANTARA RESMI MALAH MUNCUL BERITA GINIAN BANYAK,0,2,False;;;
@FrediRandi4 Upaya Presiden Prabowo bersama Danantara menebar harapan positif lewat Joint Fund global ini,Upaya Presiden Prabowo bersama Danantara menebar harapan positif lewat Joint Fund global ini,0,1,False;;;
@moncheriyoo @justmine00_00 @icedtea_manis @tanyakanrl Danantara nya pemerintah apa kabar ,Danantara nya pemerintah apa kabar,2,0,False;;;
Wakil Ketua Komisi VI DPR RI Eko Patrio mengajak masyarakat mengawal Danantara terlebih Danantara akan menjunjung transparansi https://t.co/W9tj7vXAaC,Wakil Ketua Komisi VI DPR RI Eko Patrio mengajak masyarakat mengawal Danantara terlebih Danantara akan menjunjung transparansi,2,1,False;;;
@HukumDan Next tim promosi danantara ,Next tim promosi danantara,0,2,False;;;
@yunantyo_yas @AbdulRachimmks @kompascom Pak Jokowi itu sampai sekarang masih jadi pejabat publik buktinya dia termasuk pengurus Danantara. Sedari awal masyarakat ingin menanyakan (melihat fisik bukan fotocopy) apakah ijazah pak Jokowi itu asli dan sah?,Pak Jokowi itu sampai sekarang masih jadi pejabat publik buktinya dia termasuk pengurus Danantara Sedari awal masyarakat ingin menanyakan melihat fisik bukan fotocopy apakah ijazah pak Jokowi itu asli dan sah,0,2,False;;;
Segala bumn dikeluarin trs bahasan danantara tenggelam. Oh Indonesia,Segala bumn dikeluarin trs bahasan danantara tenggelam Oh Indonesia,2,0,False;;;
@saiful_mujani blm tau dia IHSG kita itu dihuni asing dan sejak oktober lalu asing keluar 13T dari IHSG. roda IHSG itu banking. asing full parkir duit di ono. hingga skrng masih jualan. mau ngandelin siapa SDM judol lokal yg invest? efek DANANTARA itu kecil.,blm tau dia IHSG kita itu dihuni asing dan sejak oktober lalu asing keluar 13T dari IHSG roda IHSG itu banking asing full parkir duit di ono hingga skrng masih jualan mau ngandelin siapa SDM judol lokal yg invest efek DANANTARA itu kecil,2,0,False;;;
@ARSIPAJA Udah biarin danantara yg investasi disini mah.,Udah biarin danantara yg investasi disini mah,1,0,False;;;
Kritik Danantara tidak seindah janji kampanye Lihat video 明里! #TikTok https://t.co/OwK05DYPSN,Kritik Danantara tidak seindah janji kampanye Lihat video TikTok,0,2,False;;;
@chamdanmaullana @unmagnetism Danantara otw on top!,Danantara otw on top,1,2,False;;;
@GenZNusantara BPI Danantara bergerak ekonomi bergerak! Mari dukung langkah positif ini,BPI Danantara bergerak ekonomi bergerak Mari dukung langkah positif ini,1,1,True;;;
Danantara ikut trend dunia https://t.co/8sViMaVsWK,Danantara ikut trend dunia,1,1,True;;;
Danantara sebagai Babak Ekonomi Baru Indonesia. #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/cPMOXQOj3l,Danantara sebagai Babak Ekonomi Baru Indonesia Danantara KerjaSamaDanantara InvestasiDanantara DukungDanantara,1,1,True;;;
@ZoneVenomWar Mending Danantara takeover LIB kalo bisa lumayan Klub yg jadi pemilik saham LIB dpt tambahan modal,Mending Danantara takeover LIB kalo bisa lumayan Klub yg jadi pemilik saham LIB dpt tambahan modal,1,1,True;;;
@GenZNusantara IHSG on fire kepercayaan investor pun melesat. Dengan dukungan solid dari Danantara dan hasil positif RUPST Himbara,IHSG on fire kepercayaan investor pun melesat Dengan dukungan solid dari Danantara dan hasil positif RUPST Himbara,1,1,True;;;
@JedTeguh03 Liat Presiden Prabowo dukung Danantara tuh bikin tambah optimis sama peluang kita,Liat Presiden Prabowo dukung Danantara tuh bikin tambah optimis sama peluang kita,1,1,True;;;
@reaareaa__ Presiden Prabowo dukung Danantara sinyal kuat pemerintah pro sama inovasi anak bangsa,Presiden Prabowo dukung Danantara sinyal kuat pemerintah pro sama inovasi anak bangsa,1,1,True;;;
@tanyakanrl Saham danantara turun drastis sebagian investor kabur bulan lalu betapa tidak percayanya. Coba cek saham danantara,Saham danantara turun drastis sebagian investor kabur bulan lalu betapa tidak percayanya Coba cek saham danantara,0,0,True;;;
salut Danantara mampu dongkrak pertumbuhan ekonomi https://t.co/ivHaefDnZg,salut Danantara mampu dongkrak pertumbuhan ekonomi,1,1,True;;;
BPI Danantara resmi diluncurkan Presiden Prabowo Subianto pada 24 Februari 2025. Superholding BUMN ini disikapi skeptis dan antusias secara bersamaan. #Opini #AdadiKompas https://t.co/uyZlOYmjf1,BPI Danantara resmi diluncurkan Presiden Prabowo Subianto pada 24 Februari 2025 Superholding BUMN ini disikapi skeptis dan antusias secara bersamaan Opini AdadiKompas,2,2,True;;;
@JedTeguh03 Salut sama langkah Presiden Prabowo support Danantara ini baru pemimpin keren,Salut sama langkah Presiden Prabowo support Danantara ini baru pemimpin keren,1,1,True;;;
Presiden Prabowo mendukung penuh deviden Danantara untuk kemajuan ekonomi! #TelkomSetorDanantara https://t.co/4ilCKS1kSu,Presiden Prabowo mendukung penuh deviden Danantara untuk kemajuan ekonomi TelkomSetorDanantara,1,1,True;;;
Nggak mau judging or something like that nggak mau juga mukul sama rata. Tapi beneran gue heran sama bagian dari 58% yang masih denial DAN MANDANG DANANTARA SEBAGAI SESUATU YANG POSITIF?? Setelah bagaimana negara ini beroperasi selama ini dan kalian percaya gitu aja???,Nggak mau judging or something like that nggak mau juga mukul sama rata Tapi beneran gue heran sama bagian dari 58 yang masih denial DAN MANDANG DANANTARA SEBAGAI SESUATU YANG POSITIF Setelah bagaimana negara ini beroperasi selama ini dan kalian percaya gitu aja,0,0,True;;;
@reaareaa__ Pas tau Presiden Prabowo dukung Danantara makin percaya deh kalau inovasi lokal bisa bersaing global,Pas tau Presiden Prabowo dukung Danantara makin percaya deh kalau inovasi lokal bisa bersaing global,1,1,True;;;
@reaareaa__ Salut buat Presiden Prabowo yang dukung Danantara bukti nyata peduli perkembangan digital,Salut buat Presiden Prabowo yang dukung Danantara bukti nyata peduli perkembangan digital,1,1,True;;;
@JedTeguh03 Salut banget sama Presiden Prabowo yang gandeng Danantara demi kemajuan teknologi Indonesia,Salut banget sama Presiden Prabowo yang gandeng Danantara demi kemajuan teknologi Indonesia,1,1,True;;;
@JedTeguh03 Presiden Prabowo terus sebar energi positif lewat dukungan ke Danantara,Presiden Prabowo terus sebar energi positif lewat dukungan ke Danantara,1,1,True;;;
Udah gak ada marwah nya @prabowo !!! Danantara diisi Yahudi Zionis Laknatullah... Wamakaru Wamakarallah wallahu khoirul makirin,Udah gak ada marwah nya Danantara diisi Yahudi Zionis Laknatullah Wamakaru Wamakarallah wallahu khoirul makirin,0,0,True;;;
@GenZNusantara Investasi cerdas dan positif dari BPI Danantara buat Indonesia lebih kuat,Investasi cerdas dan positif dari BPI Danantara buat Indonesia lebih kuat,1,1,True;;;
Danantara Kuasai Pasar Modal: 15% Kapitalisasi IHSG di Tangan BUMN https://t.co/Z4fLxUj1Bg,Danantara Kuasai Pasar Modal 15 Kapitalisasi IHSG di Tangan BUMN,2,2,True;;;
Danantara hadir sebagai fondasi baru tata kelola investasi nasional #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/U2DEE65RoQ,Danantara hadir sebagai fondasi baru tata kelola investasi nasional Danantara KerjaSamaDanantara InvestasiDanantara DukungDanantara,1,1,True;;;
