Text,Text Clean,Label,Predicted Label,Correct
Uang danantara itu jgn2 dipakai utk ikn dan psn ...hikhiik maaf saya curigesyen only...bukan nuduh ye. https://t.co/K8op9Vvw2F,Uang danantara itu jgn2 dipakai utk ikn dan psn hikhiik maaf saya curigesyen onlybukan nuduh ye,0,0,True
Kalo Investasi Danantara transparan pasti bakal banyak dukungan dari kita semua #LangkahTepatEkonomiKuat https://t.co/DMlFuaCMC4,Kalo Investasi Danantara transparan pasti bakal banyak dukungan dari kita semua LangkahTepatEkonomiKuat,1,1,True
@thelakeshadow Bukti bahwa Danantara solid dari dalam.,Bukti bahwa Danantara solid dari dalam,1,1,True
Gw msh keras beropini kl lu pada yg punya rekening di bumn pls was was sm gerak gerik danantara. Atau at least buka tabungan di bank swasta deh. Gabisa dipercaya anjing BUMN nih,Gw msh keras beropini kl lu pada yg punya rekening di bumn pls was was sm gerak gerik danantara Atau at least buka tabungan di bank swasta deh Gabisa dipercaya anjing BUMN nih,0,0,True
@BigAlphaID Ga cuma IHSG saham-saham yg dibawah naungan Danantara juga merah merona https://t.co/l4Y26nW6ZN,Ga cuma IHSG sahamsaham yg dibawah naungan Danantara juga merah merona,0,0,True
@prastow Yg atas itu hrs ngerti bahwa investor asing itu gak bisa dibuai dgn pidato rah-rah apalagi jingoisme. If the numbers don t add up they pack up and leave. Segala austerity buat Danantara blm bank emas gaje. Saya gak paham kok Gemoyski masih blabla kayak era perang bambu runcing https://t.co/4Ag7PRhrQu,Yg atas itu hrs ngerti bahwa investor asing itu gak bisa dibuai dgn pidato rahrah apalagi jingoisme If the numbers don t add up they pack up and leave Segala austerity buat Danantara blm bank emas gaje Saya gak paham kok Gemoyski masih blabla kayak era perang bambu runcing,0,0,True
@naziffuadi Ada sesama kreator Candi Hambalang dan Candi IKN dipersatukan oleh Danantara,Ada sesama kreator Candi Hambalang dan Candi IKN dipersatukan oleh Danantara,0,0,True
@reaareaa__ Presiden Prabowo support Danantara ekosistem digital Indonesia makin terasa hidup,Presiden Prabowo support Danantara ekosistem digital Indonesia makin terasa hidup,1,1,True
@GenZNusantara Keberhasilan RUPST Himbara dan manajemen Danantara hadir bersama IHSG naik meningkatkan harapan optimisme pasar dimulai disini,Keberhasilan RUPST Himbara dan manajemen Danantara hadir bersama IHSG naik meningkatkan harapan optimisme pasar dimulai disini,1,1,True
Apap karena danantara sdh dijual ke china makanya ray dalo mundur? https://t.co/nOSuQKOvew,Apap karena danantara sdh dijual ke china makanya ray dalo mundur,0,0,True
@SabardiIbn90083 @didilionrich Pos Anggaran buat Danantara 326 T lebih besar dari anggaran MBG artinya BUMN nya dah busuk semua..,Pos Anggaran buat Danantara 326 T lebih besar dari anggaran MBG artinya BUMN nya dah busuk semua,0,0,True
curiga orang ini masuk Danantara cuma buat dijadiin bahan penilitian dan studi kasus ,curiga orang ini masuk Danantara cuma buat dijadiin bahan penilitian dan studi kasus,0,0,True
Apakah Indonesia bisa bebas utang? Simak konsep menarik Danantara yang mungkin jadi solusinya! #Danantara #EkonomiIndonesia https://t.co/5r8q16fUYK,Apakah Indonesia bisa bebas utang Simak konsep menarik Danantara yang mungkin jadi solusinya Danantara EkonomiIndonesia,1,1,True
@ntheh0und Selamat!! Dua juta rupiah dipotong investasi pemerintah buat danantara.,Selamat Dua juta rupiah dipotong investasi pemerintah buat danantara,0,0,True
@dheppylovelly Danantara mengedepankan transparansi. Yuk kita semua support buat Indonesia yang lebih baik! ,Danantara mengedepankan transparansi Yuk kita semua support buat Indonesia yang lebih baik,1,1,True
@Rena_mareta @prabowo Danantara membawa harapan baru bagi Indonesia untuk bersaing di kancah ekonomi global yuk dukung.,Danantara membawa harapan baru bagi Indonesia untuk bersaing di kancah ekonomi global yuk dukung,1,1,True
Mulai malu sama negara tetangga satu tim bahas berita Indonesia gausah jauh2 web danantara aja duuuh bagusan anak intern yang bikin. Padahal dari kinerja tim Indonesia bagus bahkan bisa bersaing sama lulusan NUS NTU IIT why oh why pejabatnya ga ada yang bagus,Mulai malu sama negara tetangga satu tim bahas berita Indonesia gausah jauh2 web danantara aja duuuh bagusan anak intern yang bikin Padahal dari kinerja tim Indonesia bagus bahkan bisa bersaing sama lulusan NUS NTU IIT why oh why pejabatnya ga ada yang bagus,0,0,True
salut! Danantara bikin terobosan yang bikin semangat https://t.co/HN23Th5nAZ,salut Danantara bikin terobosan yang bikin semangat,1,1,True
@GenZNusantara Investasi makin semangat nih karena IHSG naik. Berkat kejelasan Danantara dan hasil positif RUPST Himbara optimisme pun tumbuh,Investasi makin semangat nih karena IHSG naik Berkat kejelasan Danantara dan hasil positif RUPST Himbara optimisme pun tumbuh,1,1,True
BPI Danantara meningkatkan perekonomian #Fakta #CekFakta #UUTNI #TerusTerang https://t.co/oZaFJll8Lg,BPI Danantara meningkatkan perekonomian Fakta CekFakta UUTNI TerusTerang,1,1,True
memiliki peran penting dalam rangka membawa Indonesia menyongsong ekonomi baru yang semakin resilien. #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/XAAlX5Lt2j,memiliki peran penting dalam rangka membawa Indonesia menyongsong ekonomi baru yang semakin resilien Danantara KerjaSamaDanantara InvestasiDanantara DukungDanantara,1,1,True
Danantara solusi ekonomi Indonesia! #Danantara #EkonomiKuat #PertumbuhanEkonomi https://t.co/S4mcI2Kejp,Danantara solusi ekonomi Indonesia Danantara EkonomiKuat PertumbuhanEkonomi,1,1,True
@GenZNusantara Semua mata tertuju ke IHSG yang menguat. Momentum dari RUPST Himbara dan Danantara sangat mendukung,Semua mata tertuju ke IHSG yang menguat Momentum dari RUPST Himbara dan Danantara sangat mendukung,1,1,True
@JedTeguh03 Kolaborasi Danantara sama Presiden Prabowo resep kemajuan digital,Kolaborasi Danantara sama Presiden Prabowo resep kemajuan digital,1,1,True
@GenZNusantara IHSG solid investor bangkit semangat. Thanks to kejelasan Danantara dan hasil positif RUPST Himbara,IHSG solid investor bangkit semangat Thanks to kejelasan Danantara dan hasil positif RUPST Himbara,1,1,True
Bubarin aja pemerentah dzolim mbg danantara tai kucing isinya korup2 ituuu,Bubarin aja pemerentah dzolim mbg danantara tai kucing isinya korup2 ituuu,0,0,True
@GenZNusantara BPI Danantara hadir untuk transformasi mengiringi ekonomi kita ke tahap baru,BPI Danantara hadir untuk transformasi mengiringi ekonomi kita ke tahap baru,1,1,True
@JedTeguh03 Semoga langkah Presiden Prabowo dukung Danantara bisa dicontoh sama yang lain,Semoga langkah Presiden Prabowo dukung Danantara bisa dicontoh sama yang lain,1,1,True
@reaareaa__ Dengan support Presiden Prabowo Danantara semakin dikenal dan dipercaya,Dengan support Presiden Prabowo Danantara semakin dikenal dan dipercaya,1,1,True
Pagar laut Danantara RON Pertamax Represi seniman. Pembukaan tahun macam apa ini wahai 2025,Pagar laut Danantara RON Pertamax Represi seniman Pembukaan tahun macam apa ini wahai 2025,0,0,True
@asep_suryawan @tempodotco Prabowo seperti menyerah kepada Jokowi sang penipu ulung ini. Bahkan menjadikan Jokowi dan SBY sebagai Pengawas Danantara terus nanti yg berani mengaudit Danantara siapa? #JokowiPawangPrabowo #DanantaraKonspirasiJahat https://t.co/uDYIo3XVl6,Prabowo seperti menyerah kepada Jokowi sang penipu ulung ini Bahkan menjadikan Jokowi dan SBY sebagai Pengawas Danantara terus nanti yg berani mengaudit Danantara siapa JokowiPawangPrabowo DanantaraKonspirasiJahat,0,0,True
@FrediRandi4 Presiden Prabowo tunjukin kepemimpinan positif Danantara sukses wujudkan kolaborasi global,Presiden Prabowo tunjukin kepemimpinan positif Danantara sukses wujudkan kolaborasi global,1,1,True
@Outstandjing @iMedKrisna Akibat pertamina pagar laut danantara indonesiagelap sampe mbg hanyut.,Akibat pertamina pagar laut danantara indonesiagelap sampe mbg hanyut,0,0,True
Intinya kalo mo di audit BPK dan KPK itu pasti prosesnya panjang dan butuh waktu. Baru deh disitu direksi-direksi danantara ngilangin bukti dan kongkalikong biar ga ketangkep. Jadi pertanyaannya butuh berapa guillotine?,Intinya kalo mo di audit BPK dan KPK itu pasti prosesnya panjang dan butuh waktu Baru deh disitu direksidireksi danantara ngilangin bukti dan kongkalikong biar ga ketangkep Jadi pertanyaannya butuh berapa guillotine,0,0,True
@reaareaa__ Support Presiden Prabowo ke Danantara bikin gebrakan baru startup Indonesia makin diperhitungkan,Support Presiden Prabowo ke Danantara bikin gebrakan baru startup Indonesia makin diperhitungkan,1,1,True
@grok @AyatMamas @jokowi artinya danantara akan sangat berbahaya ya @grok ??,artinya danantara akan sangat berbahaya ya,0,0,True
2 minggu ini mau nabung emas di Pegadaian lwt app tp selalu gagal waktu pembayaran. Apakah Tuhan sedang menyelamatkan diriku dari bibit skema korup baru ini? Sejak Danantara debut selalu bertanya2 Pegadaian ini aman apa gak siih dr tangan2 jahat pemerintah?,2 minggu ini mau nabung emas di Pegadaian lwt app tp selalu gagal waktu pembayaran Apakah Tuhan sedang menyelamatkan diriku dari bibit skema korup baru ini Sejak Danantara debut selalu bertanya2 Pegadaian ini aman apa gak siih dr tangan2 jahat pemerintah,0,0,True
@JedTeguh03 Berasa lebih optimis sama masa depan Danantara karena dukungan Presiden Prabowo,Berasa lebih optimis sama masa depan Danantara karena dukungan Presiden Prabowo,1,1,True
optimis banget sama gebrakan Danantara di sektor energi https://t.co/SYAwmPnr43,optimis banget sama gebrakan Danantara di sektor energi,1,1,True
good move Danantara jembatani investasi ke energi hijau https://t.co/Cj8FuyA9ef,good move Danantara jembatani investasi ke energi hijau,1,1,True
@JedTeguh03 Terimakasih Presiden Prabowo atas perhatiannya ke Danantara makin semangat yuk,Terimakasih Presiden Prabowo atas perhatiannya ke Danantara makin semangat yuk,1,1,True
@catreonot chat dgn grok (ai nya x) soal kasus2 di super holding swasta dunia spt enron parmalat lalu kasus super holding state spt 1mdb akhirnya aku minta analisis stuktur peraturan isu dan teori2 soal triangle fraud hexagonal dan akhirnya ai menyimpulkan danantara 75% dikorup. https://t.co/S6HoOYoCr7,chat dgn grok ai nya x soal kasus2 di super holding swasta dunia spt enron parmalat lalu kasus super holding state spt 1mdb akhirnya aku minta analisis stuktur peraturan isu dan teori2 soal triangle fraud hexagonal dan akhirnya ai menyimpulkan danantara 75 dikorup,0,0,True
@reaareaa__ Makin maju yuk bareng Presiden Prabowo dan Danantara,Makin maju yuk bareng Presiden Prabowo dan Danantara,1,1,True
@kenhans03 Puncaknya nanti di Danantara. Bisa terjadi korupsi terbesar di konoha karena gak ada sistem pengawasan yg akuntabel.,Puncaknya nanti di Danantara Bisa terjadi korupsi terbesar di konoha karena gak ada sistem pengawasan yg akuntabel,0,0,True
lemot banget hari ini @Telkomsel kena efisiensi buat danantara kah?,lemot banget hari ini kena efisiensi buat danantara kah,0,0,True
@ardisatriawan isiny ky gini pantes aja Ray dalio mundur dr danantara.,isiny ky gini pantes aja Ray dalio mundur dr danantara,0,0,True
Danantara mendorong reformasi BUMN dan membuka peluang investasi global #Danantara https://t.co/CU3q2jmz1o,Danantara mendorong reformasi BUMN dan membuka peluang investasi global Danantara,1,1,True
@Uki23 semoga respon pasar bagus ISHG rebound biar Danantara bisa langsung sprint *twit latihan,semoga respon pasar bagus ISHG rebound biar Danantara bisa langsung sprint twit latihan,1,1,True
@reaareaa__ Presiden Prabowo kasih contoh baik soal dukung startup lokal kayak Danantara,Presiden Prabowo kasih contoh baik soal dukung startup lokal kayak Danantara,1,1,True
Menohok sekali postingan Dewan Penasihat Danantara yg ngundurin diri ini. https://t.co/xHyUXsJgoJ,Menohok sekali postingan Dewan Penasihat Danantara yg ngundurin diri ini,0,0,True
Danantara mendorong investasi berbagai sektor https://t.co/Lwg4ae295y,Danantara mendorong investasi berbagai sektor,1,1,True
@KangManto123 pak @prabowo sampeyan bukannya fokus ngejar maling sampeyan malah bikin Lahan agar maling2 bekerja ... DANANTARA adalah lahan Hijau,pak sampeyan bukannya fokus ngejar maling sampeyan malah bikin Lahan agar maling2 bekerja DANANTARA adalah lahan Hijau,0,0,True
Sentralisasi keras sama perlawanan feodal sekitar efisiensi birokrasi. Danantara dsb nya cuman bentuk aplikasi prinsip pengelolaannya. Authoritarian Centralistic dan cenderung militeristik (corak retret misalnya),Sentralisasi keras sama perlawanan feodal sekitar efisiensi birokrasi Danantara dsb nya cuman bentuk aplikasi prinsip pengelolaannya Authoritarian Centralistic dan cenderung militeristik corak retret misalnya,0,0,True
@GenZNusantara Saat IHSG melonjak senyum investor pun melebar. Kejelasan dan semangat dari Danantara dan hasil cerah RUPST Himbara,Saat IHSG melonjak senyum investor pun melebar Kejelasan dan semangat dari Danantara dan hasil cerah RUPST Himbara,1,1,True
Apa iya personil yg kelola danantara tidak berelasi agar tidak ada conflict of interest? Ooo... ooo... cekidot dulu ini... https://t.co/ay8SjyFWBW,Apa iya personil yg kelola danantara tidak berelasi agar tidak ada conflict of interest Ooo ooo cekidot dulu ini,0,0,True
@GenZNusantara Semangat investor bertambah seiring IHSG menguat. RUPST Himbara sukses dan manajemen Danantara jelas dorong optimisme,Semangat investor bertambah seiring IHSG menguat RUPST Himbara sukses dan manajemen Danantara jelas dorong optimisme,1,1,True
@GenZNusantara Pasar makin pede dengan IHSG menanjak dan manajemen Danantara yang jelas. Hasil RUPST Himbara bikin investor tambah yakin,Pasar makin pede dengan IHSG menanjak dan manajemen Danantara yang jelas Hasil RUPST Himbara bikin investor tambah yakin,1,1,True
Presiden Prabowo tegaskan Danantara transparan &amp; bisa diaudit kapan saja #berita #danantara #presidenprabowo #investasi https://t.co/FZTU9hTShD,Presiden Prabowo tegaskan Danantara transparan dan bisa diaudit kapan saja berita danantara presidenprabowo investasi,1,1,True
@thisoneofficial Rill bahkan sblum danantara aku udh pindahin uang ke swasta semua karna emg pelayanan bank beyuemen jelek aja ,Rill bahkan sblum danantara aku udh pindahin uang ke swasta semua karna emg pelayanan bank beyuemen jelek aja,0,0,True
@reaareaa__ Dukungan Presiden Prabowo ke Danantara jadi motivasi buat semua inovator muda mantap,Dukungan Presiden Prabowo ke Danantara jadi motivasi buat semua inovator muda mantap,1,1,True
@reaareaa__ Semangat Danantara makin tinggi berkat dukungan Presiden Prabowo bukti nyata negara hadir buat anak muda,Semangat Danantara makin tinggi berkat dukungan Presiden Prabowo bukti nyata negara hadir buat anak muda,1,1,True
Presiden Prabowo pimpin Kerjasama Danantara ciptakan Joint Fund Rp 67 5 Triliun Rupiah untuk Indonesia. #DanantaraUntukIndonesia https://t.co/X3UawNPJrM,Presiden Prabowo pimpin Kerjasama Danantara ciptakan Joint Fund Rp 67 5 Triliun Rupiah untuk Indonesia DanantaraUntukIndonesia,1,1,True
@JedTeguh03 Kalau Presiden Prabowo aja support Danantara ga ada alasan buat ragu lagi,Kalau Presiden Prabowo aja support Danantara ga ada alasan buat ragu lagi,1,1,True
@tekarok007 Owh mau dpt jabatan di danantara ya rok? Soalnya udh capek2 nyepong tp gadapat jabatan kek uke cs?,Owh mau dpt jabatan di danantara ya rok Soalnya udh capek2 nyepong tp gadapat jabatan kek uke cs,0,0,True
@adittyajulmi @CNNIndonesia Tenang ada Danantara... Danantara NDASMU,Tenang ada Danantara Danantara NDASMU,0,0,True
@reaareaa__ Hebat banget lihat Presiden Prabowo konsisten kasih support buat Danantara,Hebat banget lihat Presiden Prabowo konsisten kasih support buat Danantara,1,1,True
lu dimintain duit buat beli kunci jawaban UNBK biar nilai UN lu bagus dan mereka ngejual kata kompak satu angkatan. si danantara ini jadi pengumpul duit nya plus nyariin kunci jawabannya. sedangkan tanpa sadar lu tau soal UNBK itu acak alias pejabat lu ada gila gila nya,lu dimintain duit buat beli kunci jawaban UNBK biar nilai UN lu bagus dan mereka ngejual kata kompak satu angkatan si danantara ini jadi pengumpul duit nya plus nyariin kunci jawabannya sedangkan tanpa sadar lu tau soal UNBK itu acak alias pejabat lu ada gila gila nya,0,0,True
Danantara pilar ekonomi Indonesia! ï¸ #Danantara #EkonomiKuat #PertumbuhanEkonomi https://t.co/I8qY51uu8Z,Danantara pilar ekonomi Indonesia Danantara EkonomiKuat PertumbuhanEkonomi,1,1,True
orang-orang tiktok pada orgil semua dah ngebela pragib gw bingung apa keuntungan mereka ngebela pemimpin yang cuma omon-omon terus tau-tau ngesahin danantara,orangorang tiktok pada orgil semua dah ngebela pragib gw bingung apa keuntungan mereka ngebela pemimpin yang cuma omonomon terus tautau ngesahin danantara,0,0,True
@lantaninja @BigAlphaID Dividen dimakan danantara om...,Dividen dimakan danantara om,0,0,True
Danantara dan Manajemen Risiko Danantara sudah seharusnya diawasi BPK BPKP dan KPK sekaligus. Sungguh tidak sepatutnya mantan presiden diajak menjadi pengawas Danantara. Baca Paul Sutaryono di Opini https://t.co/fqHmAe8We6 https://t.co/9NMXzCiPWd @hariankompas,Danantara dan Manajemen Risiko Danantara sudah seharusnya diawasi BPK BPKP dan KPK sekaligus Sungguh tidak sepatutnya mantan presiden diajak menjadi pengawas Danantara Baca Paul Sutaryono di Opini,0,0,True
@prastow Habis danantara slow respon investor . Bank emas slow respon jg. ngapain juga jebolin RON 92 oplosan ?? Apa gak tambah nyungsep pasarnya pak ?,Habis danantara slow respon investor Bank emas slow respon jg ngapain juga jebolin RON 92 oplosan Apa gak tambah nyungsep pasarnya pak,0,0,True
@FrediRandi4 Optimisme bangsa makin nyata Presiden Prabowo sukses bimbing Danantara gapai Joint Fund Rp 67 5 T kolaborasi global,Optimisme bangsa makin nyata Presiden Prabowo sukses bimbing Danantara gapai Joint Fund Rp 67 5 T kolaborasi global,1,1,True
pertamina pengalihan isu danantara ya?,pertamina pengalihan isu danantara ya,0,0,True
Danantara sepi. Awas loh duit gede tuh. Sama2 awasi n kritisi. Takutnya... You know lah.,Danantara sepi Awas loh duit gede tuh Sama2 awasi n kritisi Takutnya You know lah,0,0,True
@GenZNusantara Yuk cetak sejarah baru bareng BPI Danantara masa depan menanti!,Yuk cetak sejarah baru bareng BPI Danantara masa depan menanti,1,1,True
@JedTeguh03 Hebat Presiden Prabowo bener-bener peduli sama Danantara,Hebat Presiden Prabowo benerbener peduli sama Danantara,1,1,True
nambah lagi alasan kenapa Danantara bau amis,nambah lagi alasan kenapa Danantara bau amis,0,0,True
@MurtadhaOne1 Lah kok malah foto bareng n skrg masuk dlm struktur organisasi DANANTARA jdi penasehat bareng si mul..piye Iki to TDK ad yg dpt dipercaya dan inilah alur politik TDK BSa ditebak n HNY dusta semata ..,Lah kok malah foto bareng n skrg masuk dlm struktur organisasi DANANTARA jdi penasehat bareng si mulpiye Iki to TDK ad yg dpt dipercaya dan inilah alur politik TDK BSa ditebak n HNY dusta semata,0,0,True
Bagaimana Gak Mundur Kalau Dewan Penasehat Danantara Terdapat Nama Jokowi. Dunia Sudah Tau Dia Presiden Terkorup. Kelakuan Wowo emang parah juga sih...!! Urgensi memberikan Jokowi sebagai dewan paneshat maksudnya apa coba...!? https://t.co/L3jzkUozOD,Bagaimana Gak Mundur Kalau Dewan Penasehat Danantara Terdapat Nama Jokowi Dunia Sudah Tau Dia Presiden Terkorup Kelakuan Wowo emang parah juga sih Urgensi memberikan Jokowi sebagai dewan paneshat maksudnya apa coba,0,0,True
@brzoldyck @Saham_fess kemakan omongan bri paling stabil sama bca. eh si danantara datang,kemakan omongan bri paling stabil sama bca eh si danantara datang,0,0,True
AI bukan masa depan tapi sudah jadi bagian dari hari ini! Danantara dan @TelkomIndonesia membuktikan bahwa kecerdasan buatan bisa membawa perubahan nyata. @KemenBUMN #telkomindonesia #bigbox #ai #danantara #artificialintelligence #tepatsolutifindonesia #bumn #elevatingyourfuture https://t.co/82qqkGlJkB,AI bukan masa depan tapi sudah jadi bagian dari hari ini Danantara dan membuktikan bahwa kecerdasan buatan bisa membawa perubahan nyata telkomindonesia bigbox ai danantara artificialintelligence tepatsolutifindonesia bumn elevatingyourfuture,0,0,True
@randyardhani @aloysidauruk @ezash Cuma bisa berdoa semoga asetnya gak ikut dicaplok BPI Danantara bang ,Cuma bisa berdoa semoga asetnya gak ikut dicaplok BPI Danantara bang,0,0,True
@reaareaa__ Kalau Presiden Prabowo udah percaya sama Danantara kita juga wajib percaya,Kalau Presiden Prabowo udah percaya sama Danantara kita juga wajib percaya,1,1,True
@4justice_100225 Danantara membangun negri,Danantara membangun negri,1,1,True
@reaareaa__ Seneng banget tiap Presiden Prabowo bicara soal dukungan ke Danantara inspiratif,Seneng banget tiap Presiden Prabowo bicara soal dukungan ke Danantara inspiratif,1,1,True
@Andiarief__ Tenang aja bro kan ada Danantara tuk kesejahteraan pejabat eh maksudnya rakyat,Tenang aja bro kan ada Danantara tuk kesejahteraan pejabat eh maksudnya rakyat,0,0,True
Luar biasa...Danantara yang memiliki dan katanya menjaga semua aset negara punya website/email .com Ditambah ada Tony Blair &amp; Ray Dalio... Artinya Elit Global berhasil mencuri semua aset negara dengan bantuan rezim korup? Semua instansi negara resmi wajib gunakan .go.id https://t.co/6uElL1w5jS,Luar biasaDanantara yang memiliki dan katanya menjaga semua aset negara punya websiteemail com Ditambah ada Tony Blair dan Ray Dalio Artinya Elit Global berhasil mencuri semua aset negara dengan bantuan rezim korup Semua instansi negara resmi wajib gunakan goid,0,0,True
@agnes_meri93192 @kegblgnunfaedh Kalau danantara nggak bisa failed kak itu uang rakyat banyak banget di taruh di situ. Harus selalu dipantau publik biar nggak jadi bancakan,Kalau danantara nggak bisa failed kak itu uang rakyat banyak banget di taruh di situ Harus selalu dipantau publik biar nggak jadi bancakan,0,0,True
@GenZNusantara BPI Danantara dikelola Menteri Rosan siapa nih yang suka gaya optimis dan inovatif?,BPI Danantara dikelola Menteri Rosan siapa nih yang suka gaya optimis dan inovatif,1,1,True
Danantara akan optimalkan pengelolaan kekayaan Indonesia https://t.co/XqsWuZ9F97,Danantara akan optimalkan pengelolaan kekayaan Indonesia,1,1,True
@GenZNusantara Pasar lagi cerah IHSG kuat. Kejelasan Danantara dan hasil Himbara dorong semangat investasi,Pasar lagi cerah IHSG kuat Kejelasan Danantara dan hasil Himbara dorong semangat investasi,1,1,True
@GenZNusantara Senangnya lihat IHSG naik! Investor makin yakin berkat kejelasan Danantara dan hasil cakep RUPST Himbara,Senangnya lihat IHSG naik Investor makin yakin berkat kejelasan Danantara dan hasil cakep RUPST Himbara,1,1,True
@JedTeguh03 Presiden Prabowo kasih kepercayaan besar buat Danantara inspiring banget,Presiden Prabowo kasih kepercayaan besar buat Danantara inspiring banget,1,1,True
Mutusin danantara cepet bener giliran mutusin 1 ramadhan kapan malah lama. Udah adzan isya nih pemerintah !!!!,Mutusin danantara cepet bener giliran mutusin 1 ramadhan kapan malah lama Udah adzan isya nih pemerintah,0,0,True
@taegurl_ @sasamicinbumbu @tanyakanrl Ohhh sy kira saldonya bakal kekuras gitu ke danantara mana belum dipindahin lagi,Ohhh sy kira saldonya bakal kekuras gitu ke danantara mana belum dipindahin lagi,0,0,True
@GenZNusantara BPI Danantara hadir buat buka jalan kesuksesan ekonomi baru,BPI Danantara hadir buat buka jalan kesuksesan ekonomi baru,1,1,True
@reaareaa__ Presiden Prabowo bener-bener perhatian effort dukung Danantara keren banget buat kemajuan negeri,Presiden Prabowo benerbener perhatian effort dukung Danantara keren banget buat kemajuan negeri,1,1,True
Mantap danantara,Mantap danantara,1,1,True
@CNNIndonesia Berarti kepentingan politik gak akan dicegah di danantara . Makasih sudah mengkonfirmasi pak jokowi. .,Berarti kepentingan politik gak akan dicegah di danantara Makasih sudah mengkonfirmasi pak jokowi,0,0,True
Presiden Prabowo maksimalkan Kerjasama Danantara hadirkan Joint Fund Rp 67 5 Triliun Rupiah. #DanantaraUntukIndonesia https://t.co/OBYmNZeAm5,Presiden Prabowo maksimalkan Kerjasama Danantara hadirkan Joint Fund Rp 67 5 Triliun Rupiah DanantaraUntukIndonesia,1,1,True
@GenZNusantara IHSG kian perkasa jadi harapan baru investor. Hasil RUPST Himbara dan Danantara membangun kepercayaan kembali,IHSG kian perkasa jadi harapan baru investor Hasil RUPST Himbara dan Danantara membangun kepercayaan kembali,1,1,True
Danantara nih kenapa masih diterusin sih,Danantara nih kenapa masih diterusin sih,0,0,True
@KompasTV Mantan koruptor masih diberi jabatan di Danantara luar biasa gak pandang bulu ya Pak....,Mantan koruptor masih diberi jabatan di Danantara luar biasa gak pandang bulu ya Pak,0,0,True
@GenZNusantara IHSG mendaki dengan percaya diri. Keputusan Danantara dan hasil RUPST Himbara buat investor merasa aman,IHSG mendaki dengan percaya diri Keputusan Danantara dan hasil RUPST Himbara buat investor merasa aman,1,1,True
@AndiPitopang7 @prabowo mentri anda mengemis ini..dana buat danantara ada.. buat beli kendaraan mewah dan rapat mewah ada.. pada punya kemampuan berpikirkah kalian ini?,mentri anda mengemis inidana buat danantara ada buat beli kendaraan mewah dan rapat mewah ada pada punya kemampuan berpikirkah kalian ini,0,0,True
ehhh danantara danatara itu tu beneran gk bgsss ya ke bank???? baru nabung bjirr di mandiriiiiiii bingunf mau lanjutin apaa enggaa di situ argghh baru bisa ditarik 2thn lg pula,ehhh danantara danatara itu tu beneran gk bgsss ya ke bank baru nabung bjirr di mandiriiiiiii bingunf mau lanjutin apaa enggaa di situ argghh baru bisa ditarik 2thn lg pula,0,0,True
@JedTeguh03 Semangat Danantara Presiden Prabowo percaya sama usaha kalian,Semangat Danantara Presiden Prabowo percaya sama usaha kalian,1,1,True
@democrazymedia yess betul contohnya DANANTARA,yess betul contohnya DANANTARA,0,0,True
@aniesbaswedan Danantara sebut saja perusahaan BUMN baru tanpa mau bermodal.,Danantara sebut saja perusahaan BUMN baru tanpa mau bermodal,0,0,True
@TedInvestigasi danantara is a globalist vehicle to take away indonesian tax payer money karena Trump (DOGE) stop aliran dana mereka ke USAID WHO dan WEF. butuh dana segar dr negara yg dipimpin oleh pengkhianat corrupt. Konoha jawabannya. Thats why Dewan Pengawas danantara itu Tony fuckin blair,danantara is a globalist vehicle to take away indonesian tax payer money karena Trump DOGE stop aliran dana mereka ke USAID WHO dan WEF butuh dana segar dr negara yg dipimpin oleh pengkhianat corrupt Konoha jawabannya Thats why Dewan Pengawas danantara itu Tony fuckin blair,0,0,True
walau temuan korupsi ada aja beritanya tetep gak menghilangkan rasa khawatir sama danantara,walau temuan korupsi ada aja beritanya tetep gak menghilangkan rasa khawatir sama danantara,0,0,True
@kangrozin Danantara mengatur judol ,Danantara mengatur judol,0,0,True
@ecommurz kok aku ngerasa kasus2 pada dibuka serentak buat nutupin danantara ya,kok aku ngerasa kasus2 pada dibuka serentak buat nutupin danantara ya,0,0,True
@Mdy_Asmara1701 coba jaminannya dibuat perjanjian andai ada korupsi saya dan tim berani dihukum gantung kalau sudah yakin harusnya berani ttd....1juta pèrsen tidak ada yg berani jadi pengelola atau pimpinan Danantara🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨,coba jaminannya dibuat perjanjian andai ada korupsi saya dan tim berani dihukum gantung kalau sudah yakin harusnya berani ttd1juta prsen tidak ada yg berani jadi pengelola atau pimpinan Danantara,0,0,True
pagar laut kena rayap melon abis digigit tikus danantara terbang bersayap bensin dioplos manusia rakus #indonesiaginiamat,pagar laut kena rayap melon abis digigit tikus danantara terbang bersayap bensin dioplos manusia rakus indonesiaginiamat,0,0,True
Saya malah mikir gini Danantara ini dr BUMN termasuk Pertamina Dan beberapa atasannya kena masalah korupsi ini. Habis itu dipecat nah diisi orangnya jokow dan luhud. Korupsinya ntr satu pintu lebih lancar ,Saya malah mikir gini Danantara ini dr BUMN termasuk Pertamina Dan beberapa atasannya kena masalah korupsi ini Habis itu dipecat nah diisi orangnya jokow dan luhud Korupsinya ntr satu pintu lebih lancar,0,0,True
